"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"by" 1.27388535031847 1.28205128205128 1.2987012987013 1.92307692307692 1.96078431372549 1.30718954248366 1.29032258064516 1.30718954248366 1.94805194805195 1.30718954248366 1.29032258064516 1.96078431372549 1.30718954248366 1.2987012987013 1.24223602484472 1.94805194805195 1.26582278481013 1.29032258064516 1.28205128205128 1.91082802547771 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 0.709219858156028 0.694444444444444 1.43884892086331 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 1.38888888888889 0.689655172413793 0.699300699300699 1.42857142857143 0.709219858156028 0.704225352112676 0.694444444444444 0.829875518672199 0.840336134453782 0.427350427350427 0.865800865800866 0.431034482758621 0.425531914893617 0.420168067226891 0.420168067226891 0.431034482758621 0.416666666666667 0.423728813559322 0.4149377593361 0.423728813559322 0.826446280991736 0.4149377593361 0.421940928270042 0.420168067226891 0.421940928270042 0.847457627118644 0.421940928270042
"in" 1.91082802547771 1.28205128205128 1.2987012987013 1.28205128205128 0.65359477124183 1.30718954248366 0.645161290322581 0.65359477124183 1.2987012987013 0.65359477124183 1.93548387096774 0.65359477124183 1.30718954248366 0.649350649350649 0.62111801242236 0.649350649350649 0.632911392405063 1.93548387096774 0.641025641025641 0.636942675159236 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 1.41843971631206 2.08333333333333 0.719424460431655 1.3986013986014 1.42857142857143 0.714285714285714 0.714285714285714 0.684931506849315 1.43884892086331 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 0.709219858156028 2.11267605633803 0.694444444444444 0.4149377593361 0.840336134453782 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.840336134453782 0.431034482758621 0.833333333333333 0.847457627118644 0.4149377593361 0.423728813559322 0.826446280991736 0.4149377593361 0.421940928270042 0.420168067226891 0.843881856540084 0.847457627118644 0.843881856540084
"from" 0.636942675159236 0.641025641025641 0.649350649350649 0.641025641025641 0.65359477124183 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 0.65359477124183 1.2987012987013 1.24223602484472 0.649350649350649 0.632911392405063 0.645161290322581 0.641025641025641 0.636942675159236 0.694444444444444 0.719424460431655 1.41843971631206 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 1.42857142857143 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 1.27118644067797 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 1.27118644067797 0.843881856540084
"global" 0.636942675159236 0.641025641025641 0.649350649350649 0.641025641025641 0.65359477124183 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 0.65359477124183 0.649350649350649 1.24223602484472 0.649350649350649 0.632911392405063 0.645161290322581 0.641025641025641 0.636942675159236 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 1.25 0.847457627118644 1.2448132780083 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 1.27118644067797 0.843881856540084
"energy" 0 0 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0.632911392405063 0 0 0 0.694444444444444 0.719424460431655 1.41843971631206 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 2.14285714285714 0.684931506849315 0.719424460431655 0.694444444444444 1.37931034482759 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"with" 1.91082802547771 1.92307692307692 1.94805194805195 1.92307692307692 1.96078431372549 2.61437908496732 1.93548387096774 1.96078431372549 1.94805194805195 1.96078431372549 1.93548387096774 1.96078431372549 1.96078431372549 2.5974025974026 1.86335403726708 1.94805194805195 1.89873417721519 1.93548387096774 1.92307692307692 1.91082802547771 0 0 0 0 0 0 0 0 0 0 0.714285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0 0 0 0
"financial" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.649350649350649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2448132780083 1.26050420168067 1.28205128205128 1.2987012987013 1.72413793103448 1.27659574468085 1.26050420168067 1.26050420168067 1.29310344827586 1.25 1.27118644067797 1.2448132780083 1.27118644067797 1.2396694214876 1.6597510373444 1.26582278481013 1.26050420168067 1.26582278481013 1.27118644067797 1.26582278481013
"practices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 1.41843971631206 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 1.27659574468085 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"reduce" 0.636942675159236 0.641025641025641 0.649350649350649 0.641025641025641 0.65359477124183 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 0.65359477124183 0.649350649350649 0.62111801242236 0.649350649350649 0.632911392405063 0.645161290322581 0.641025641025641 0.636942675159236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.714285714285714 0 0 0 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"systems" 0 0 0 0 0 1.30718954248366 0 0.65359477124183 0 0 0 0 0.65359477124183 0 0.62111801242236 0 0 0 0 0 0 0 0.709219858156028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 1.29310344827586 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 1.2448132780083 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"data" 1.27388535031847 1.28205128205128 1.2987012987013 1.28205128205128 1.30718954248366 1.30718954248366 1.29032258064516 1.96078431372549 1.2987012987013 1.30718954248366 1.93548387096774 1.30718954248366 1.30718954248366 1.94805194805195 1.86335403726708 1.2987012987013 1.26582278481013 1.29032258064516 1.28205128205128 1.91082802547771 0 0 0 0 0 0 0 0.699300699300699 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"digital" 0.636942675159236 0.641025641025641 1.2987012987013 0.641025641025641 0.65359477124183 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 0.65359477124183 0.649350649350649 0.62111801242236 1.2987012987013 0.632911392405063 0.645161290322581 0.641025641025641 0.636942675159236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0.420168067226891 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.840336134453782 0.431034482758621 0.833333333333333 0.423728813559322 0.4149377593361 0.423728813559322 0.413223140495868 0.829875518672199 0.421940928270042 0.420168067226891 0.421940928270042 0.423728813559322 0.843881856540084
"innovation" 0.636942675159236 0.641025641025641 1.2987012987013 0.641025641025641 1.30718954248366 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 0.65359477124183 0.649350649350649 0.62111801242236 0.649350649350649 0.632911392405063 0.645161290322581 0.641025641025641 0.636942675159236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0.420168067226891 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.840336134453782 0.431034482758621 0.416666666666667 0.423728813559322 0.4149377593361 0.423728813559322 0.413223140495868 0.829875518672199 0.421940928270042 0.840336134453782 0.421940928270042 0.423728813559322 0.421940928270042
"renewable" 0 0 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0 0 0 0 0.694444444444444 0.719424460431655 1.41843971631206 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 1.42857142857143 0.684931506849315 0.719424460431655 0.694444444444444 1.37931034482759 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0.4149377593361 0.420168067226891 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.420168067226891 0.431034482758621 0.416666666666667 0.847457627118644 0.4149377593361 0.423728813559322 0.413223140495868 0.4149377593361 0.421940928270042 0.420168067226891 0.421940928270042 0.423728813559322 0.421940928270042
"infrastructure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.62111801242236 0 0.632911392405063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 1.26582278481013 0.847457627118644 1.26582278481013
"markets" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2448132780083 1.26050420168067 0.854700854700855 0.865800865800866 1.29310344827586 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 1.27118644067797 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"reducing" 0 0 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0 0.645161290322581 0 0 1.38888888888889 1.43884892086331 2.12765957446809 1.42857142857143 1.41843971631206 1.38888888888889 1.43884892086331 1.3986013986014 1.42857142857143 1.42857142857143 1.42857142857143 1.36986301369863 1.43884892086331 1.38888888888889 2.06896551724138 1.3986013986014 1.42857142857143 1.41843971631206 1.40845070422535 1.38888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sustainable" 0 0 0 0 0 0 0.645161290322581 0 0 0 0 0 0 0 0 0 0 0 0 0 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 0.694444444444444 0.689655172413793 0.699300699300699 1.42857142857143 0.709219858156028 0.704225352112676 0.694444444444444 0.4149377593361 0.420168067226891 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.420168067226891 0.431034482758621 0.416666666666667 0.847457627118644 0.4149377593361 0.423728813559322 0.826446280991736 0.4149377593361 0.421940928270042 0.420168067226891 0.421940928270042 0.423728813559322 0.421940928270042
"technology" 1.91082802547771 1.92307692307692 1.2987012987013 1.28205128205128 1.30718954248366 1.30718954248366 1.93548387096774 1.30718954248366 1.2987012987013 1.30718954248366 1.29032258064516 1.30718954248366 1.30718954248366 1.2987012987013 1.24223602484472 1.94805194805195 1.26582278481013 1.29032258064516 1.28205128205128 1.27388535031847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"trade" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.709219858156028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 1.6597510373444 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 1.27118644067797 0.843881856540084
"critical" 0.636942675159236 0.641025641025641 0.649350649350649 0.641025641025641 0.65359477124183 0.65359477124183 0.645161290322581 0.65359477124183 0.649350649350649 0.65359477124183 0.645161290322581 0.65359477124183 1.30718954248366 0.649350649350649 0.62111801242236 0.649350649350649 0.632911392405063 0.645161290322581 0.641025641025641 1.27388535031847 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 0.719424460431655 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 0.709219858156028 0.704225352112676 0.694444444444444 0 0 0.427350427350427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"environmental" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.694444444444444 0.719424460431655 0.709219858156028 0.714285714285714 0.709219858156028 0.694444444444444 0.719424460431655 0.699300699300699 0.714285714285714 0.714285714285714 0.714285714285714 0.684931506849315 1.43884892086331 0.694444444444444 0.689655172413793 0.699300699300699 0.714285714285714 1.41843971631206 0.704225352112676 0.694444444444444 0.4149377593361 0.420168067226891 0.427350427350427 0.432900432900433 0.431034482758621 0.425531914893617 0.420168067226891 0.420168067226891 0.431034482758621 0.416666666666667 0.847457627118644 0.4149377593361 0.423728813559322 0.413223140495868 0.4149377593361 0.421940928270042 0.420168067226891 0.421940928270042 0.423728813559322 0.421940928270042
"growth" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.829875518672199 1.26050420168067 0.854700854700855 0.865800865800866 0.862068965517241 1.27659574468085 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 1.2396694214876 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"labor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.709219858156028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2448132780083 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 1.26050420168067 0.843881856540084 0.847457627118644 0.843881856540084
"computing" 1.91082802547771 1.28205128205128 1.2987012987013 1.28205128205128 1.30718954248366 1.30718954248366 1.29032258064516 1.30718954248366 1.2987012987013 1.30718954248366 1.29032258064516 1.30718954248366 1.30718954248366 1.2987012987013 1.24223602484472 1.2987012987013 1.26582278481013 1.29032258064516 1.28205128205128 1.91082802547771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"consumer" 0 0 0 0.641025641025641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.704225352112676 0 0.829875518672199 0.840336134453782 0.854700854700855 0.865800865800866 0.862068965517241 0.851063829787234 0.840336134453782 0.840336134453782 0.862068965517241 0.833333333333333 0.847457627118644 0.829875518672199 0.847457627118644 0.826446280991736 0.829875518672199 0.843881856540084 0.840336134453782 0.843881856540084 0.847457627118644 0.843881856540084
"human" 1.27388535031847 1.28205128205128 1.2987012987013 1.28205128205128 1.30718954248366 1.30718954248366 1.29032258064516 1.30718954248366 1.2987012987013 1.30718954248366 1.29032258064516 1.30718954248366 1.30718954248366 1.2987012987013 1.24223602484472 1.2987012987013 1.26582278481013 1.93548387096774 1.92307692307692 1.27388535031847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
