"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"A_19" 0.869301406327442 1.019572366412 0.954759496453727 0.931934900134348 0.932575460554843 0.83033412596579 0.880138118412185 0.931934900134348 0.966798416333471 0.844087620156918 0 0.847101595451407 1.05250038848199 0.994684316907236 0.969347505023901 0.972970525518458 1.07815235611114 0.879022375436402 0.957286739159753 0.863749239460957 1.04282568437052 1.1611063009075 1.16088426471161 1.16261753625872 1.11504216290705 1.13338606463201 1.17457825105052 1.19063524409367 1.13160712186826 1.11757041167626 1.10933104907708 1.00989031074495 1.10733578660466 0.995917775463484 1.14272503396095 1.08665345168882 1.10116744444868 1.03930743835788 1.0418074795579 1.10919266454195 0.963013013978053 1.07835591773084 0.937945381179767 1.08711573190247 0.987549384569433 1.00010087346264 0.955222265663309 1.00214994301597 1.02699085968321 1.02420366871955 0.998462255097513 1.02996139954995 1.07716686394642 1.04307060807569 1.12347092338545 0.85922582493183 0.994329201472269 1.06701983010843 0.995339103417587 1.03363580013833
"A_2" 0.732253311451988 0.984883876068268 0.839958359151015 0.723384055992666 0.886874831573158 0.761521273229645 0.837185695836228 0.723384055992666 0.959118806041222 0.711168651344541 0.847101595451407 0 1.05432332655309 0.95099354738089 0.80098367264579 0.738800920381706 0.927181675767523 0.706146085816597 1.02277985120419 0.838948031116586 0.986616504304624 1.26689260945927 1.34952188278201 1.24791246553733 1.17394180610737 1.22586976955479 1.32879640123244 1.35627627525529 1.24343860966813 1.16387213813613 1.22641240963993 0.96427243476137 1.10777891262664 1.08866778022216 1.17010898750864 1.23548898726358 1.0226737843048 1.09447440557667 1.1367738953808 1.13444284859756 0.925706201778654 1.1956610848311 1.09493058322327 1.10555579404446 0.913252211695044 0.935277082352791 1.18393620975191 1.00892873589401 1.07721160646292 1.03396473056537 0.921596093709261 0.97161779666104 1.21611426333942 0.993419772633162 1.08840280657516 0.809541328294396 1.13595922587086 1.14070187088862 0.871816180722547 1.04359314025883
"A_20" 1.08982918453258 0.953373158089504 1.06594134202925 1.06833152435112 0.970036400643224 1.10231704674604 1.06391382275543 1.06833152435112 0.982860567825509 1.13464288794407 1.05250038848199 1.05432332655309 0 0.97077894462174 1.10827687941144 1.05323651283216 0.971674933816492 1.04983126177805 0.907058887045129 1.04723464997734 1.13992577878826 0.95376175673909 0.941168441762966 1.03739775334527 1.05590857497561 1.03486643013482 1.00410851140942 0.968163050744613 1.02136485622316 1.07067116258588 0.931635946842856 1.07240758993199 0.907184663552527 1.00358461964609 1.00725071583954 1.00821795585113 1.12483942515744 1.024865940522 1.0459320238487 1.01884198982065 1.09545370827427 0.873387824478044 1.02411051670256 0.959659336523582 1.12302270720288 0.98691085089548 0.892497541827272 0.971864566607005 1.00170881886037 1.00534981210564 1.05554231955004 1.06078964394411 0.793092086197999 0.956048922400818 0.942573390220734 1.09368353365551 1.01581418039368 0.942934345750701 0.995192454298054 1.0739133330071
"A_3" 0.93941530192558 0.9944724180142 1.02235931109008 0.884110211300986 0.92143155632076 0.947993555405174 1.00882964885303 0.884110211300986 1.04097721046979 0.99679846286035 0.994684316907236 0.95099354738089 0.97077894462174 0 1.00382853582288 0.929554272631441 0.954504680694462 0.964062286311196 1.04336918532901 0.751424324913166 1.0387207237056 1.0801474624182 1.11952792462729 1.13805840008424 1.08687190917421 1.0706447409634 1.13269963542546 1.15541510512833 1.12932567243341 1.06731966319568 1.09146548760057 0.984235088073133 1.0629708543105 1.04415046696198 1.04782438032709 1.07892827656824 0.996421132835128 1.01152170157372 0.944330998418426 1.03511688652447 1.02932245558142 1.04164378649347 1.02961120649057 1.06531806005802 1.01405487101116 0.836896887479454 1.09296499446173 0.983434473759443 1.00680418867734 1.02525856412299 1.03933788850696 1.046933906841 0.940570063275157 1.0570591788673 0.997177139955811 1.01600686990408 1.06239037490012 0.937474694530443 1.03536752532996 1.0670581380221
"A_4" 0.711472599403397 0.901104135611635 0.819158243731831 0.861250012123589 0.835737721037174 0.875609542435838 0.938073116142377 0.861250012123589 0.939634989842095 0.769628823329513 0.969347505023901 0.80098367264579 1.10827687941144 1.00382853582288 0 0.787191280810495 0.934803084232136 0.830633722006675 0.918553616898476 0.948148260975914 0.972016886676188 1.15596527946 1.29448532182516 1.12156020467353 1.15959204669986 1.13433910472611 1.20138514735375 1.2752339149649 1.15004201561196 1.11130528216432 1.20856821879916 0.974844406974419 1.04695984176187 1.00420632311324 1.14164680176827 1.1703860988882 1.04244916672962 1.01467868235773 1.08630955959488 1.09869742436724 0.89145862379301 1.11333861574793 1.10390109537054 1.12690932846717 0.971749361627728 1.00227767116869 1.16974941087867 1.02598879696562 1.05617906991446 1.06319524212288 1.00174897560324 1.11963765367574 1.11490759233259 0.911133392593983 0.992782819851551 0.922214823522199 1.14210562670469 1.14636425857202 1.00355759405734 1.01534491291392
"A_5" 0.774621086412196 1.00423270433701 0.766654128165884 0.828113029879294 0.874578213585324 0.848613767450966 0.947370880268627 0.828113029879294 0.969267997969823 0.834209070022035 0.972970525518458 0.738800920381706 1.05323651283216 0.929554272631441 0.787191280810495 0 0.944378558123411 0.831545790444735 1.0472457854223 0.850394402776887 1.02389300720533 1.16163049577075 1.27469620663132 1.10324955520696 1.1545134429348 1.18772188472767 1.25150705621757 1.23354717844629 1.16439833028784 1.11071602340651 1.17315013805636 0.962997866490155 1.08371808674979 1.0721099425673 1.09470503263564 1.13483249269945 1.07497282851613 0.992085834847911 1.0668485935256 1.00773899980625 0.937064435787109 1.15030723755372 1.06311209331583 1.12364064404137 0.974292476543643 0.888646159924043 1.18285894510007 1.02276081908684 1.08339103847537 1.06828586383464 1.02454902723383 1.05628127930185 1.1904174426648 1.03271912499288 0.938218679371693 0.927297922927918 1.16300564571269 1.09982786769438 0.980397454702476 1.03271310885433
"A_6" 1.02003290623743 0.930364771146247 0.996976776379091 0.93358853839678 0.967316287855913 1.04412654084757 0.984955854505696 0.93358853839678 0.962373464859949 1.00895018736152 1.07815235611114 0.927181675767523 0.971674933816492 0.954504680694462 0.934803084232136 0.944378558123411 0 0.977088133319327 1.02201970191108 0.968253036830501 1.06671097193309 1.02376191317011 1.0300482609846 1.07538619070307 1.10270578631982 1.04188138975461 1.07229961644555 1.04592623032529 1.050588959699 1.04119520127021 1.06427988379825 1.07095730936211 1.01733254135945 1.05373762425548 1.0744709136623 1.08691973168213 0.962061249496145 0.937605439520038 1.044554489646 1.00485848667743 1.0073154335862 1.05129761903991 1.05430109734696 1.06898989283907 1.05774141140743 0.98237254667561 1.05385896534725 1.00239635836184 1.02143245707567 1.05468223716036 1.04167755845652 1.06804243470489 1.03252940587204 1.03918117142884 0.948167034747008 1.0411813670218 1.01631202144213 0.887742254891265 1.00968105968737 1.0787547328249
"A_7" 0.719137437035387 0.997835618762944 0.781621783528179 0.786956726765619 0.840125418857423 0.816003001732176 0.810138422383895 0.786956726765619 0.876277147638996 0.749306462341818 0.879022375436402 0.706146085816597 1.04983126177805 0.964062286311196 0.830633722006675 0.831545790444735 0.977088133319327 0 0.979121955432548 0.936999695508249 0.998416992351678 1.2782963416469 1.31563578866474 1.26496670778927 1.17711257385967 1.22071228565726 1.28587061361765 1.34960642849972 1.23056325884148 1.14752437809242 1.22753146557146 0.987812684611034 1.08537947305558 1.06865216164906 1.20425031581172 1.2166262439576 1.04526091098555 1.07663730771228 1.17644278847766 1.19051928562859 0.832657271537879 1.13836714638927 1.05445059864673 1.09032178345085 0.895437755563592 0.989655496651044 1.05230002802365 0.96285462885652 1.01814610254363 0.995391934142781 0.97641235013668 1.05176308974722 1.22314366850701 0.969207769107437 0.978942354699805 0.850469463336659 1.14262680604397 1.12757495335688 0.869696030223415 0.979128624720501
"A_8" 0.990938014265766 0.964609513265611 1.06564945587805 1.00816545219895 0.967176599389594 1.02673839898063 1.04707540871569 1.00816545219895 0.863202674542684 0.922095787907805 0.957286739159753 1.02277985120419 0.907058887045129 1.04336918532901 0.918553616898476 1.0472457854223 1.02201970191108 0.979121955432548 0 1.06887855469907 1.06362084773722 1.09645332663822 1.03745446261827 1.09583809399932 1.03501321360706 1.06906138165391 1.08645039678872 1.08546605032699 1.09455266661922 1.12082278660084 1.00822755682914 1.01509348234634 1.06574466369444 1.03084785583285 1.03555675888004 1.01228300130255 1.07033551808979 1.08515835294777 1.01820768178869 1.04318549180873 1.06925555766833 0.954656298137147 1.03275723660008 1.0400583614494 1.0369812254053 1.06100972602767 0.955691148611 0.956645764544696 1.01809340596625 1.05092571976491 1.03479651928868 0.950325443022372 1.05186040127084 0.821358324576591 1.07207466182773 1.00882415344598 0.915885700170816 1.02256834106608 1.06502427120231 0.939548413595238
"A_9" 0.880763147579723 0.945471478876667 0.801649342247854 0.820313284753839 0.971366192341594 0.848084084367236 0.898903078666883 0.820313284753839 0.93076377360091 0.91736366698279 0.863749239460957 0.838948031116586 1.04723464997734 0.751424324913166 0.948148260975914 0.850394402776887 0.968253036830501 0.936999695508249 1.06887855469907 0 1.10541102627945 1.19759249289122 1.176272824201 1.2007560054806 1.19917495491663 1.15990059433596 1.20331144770974 1.2138787698275 1.19425519053086 1.13140809741115 1.12902480014146 1.03966898691155 1.09635925391506 1.05490900763054 1.17693921866045 1.10801559317447 1.10893076774488 1.08896812107531 1.11031025005314 1.14804493599777 0.968281656090097 1.070316040218 1.04059132181345 1.07980747511715 0.925923348755828 0.856614220138053 1.05973235141771 0.971197085158353 1.04410793545795 1.00792560814154 0.940777518857942 1.0266277365072 1.00494385571907 1.01580905604459 1.08886565821538 0.820540061838172 1.07104477889355 1.00758798374367 1.00154203105427 1.02007734524782
"B_1" 0.991756381007585 1.10564456036435 1.06137341685731 1.04694152157519 0.973732243497469 0.969366938816088 1.06123973664636 1.04694152157519 1.03511739488582 0.926910321811322 1.04282568437052 0.986616504304624 1.13992577878826 1.0387207237056 0.972016886676188 1.02389300720533 1.06671097193309 0.998416992351678 1.06362084773722 1.10541102627945 0 1.03306173875255 0.970687411084958 0.865470305141328 0.876728072560881 0.950990862457608 0.991033087137925 0.986566121635033 0.877443686707381 0.57568186560229 0.893227729995917 0.972045880764077 1.00589306625862 0.856955486016392 0.984691572648214 0.998509972101367 0.921004130228732 0.887922252852735 0.986970611272315 0.83543079470958 1.06788906421694 1.1888934040662 1.10507568631783 1.13808254338086 1.00549391434143 1.16606892095359 1.14397052063049 1.0868006362124 1.09111561382733 1.11475004252724 1.05352231294249 1.07209336439695 1.17073802078546 1.02248418159591 1.19046712717686 0.997704465776186 1.12060476574389 1.05688339076163 1.10908822061989 1.08729877519593
"B_10" 1.30760987672681 1.12015892055629 1.20295985886025 1.25417432378353 1.15988811113105 1.23317632970983 1.22501176815617 1.25417432378353 1.24769797238968 1.37754992670964 1.1611063009075 1.26689260945927 0.95376175673909 1.0801474624182 1.15596527946 1.16163049577075 1.02376191317011 1.2782963416469 1.09645332663822 1.19759249289122 1.03306173875255 0 0.67083579789327 0.695540700785417 0.727843907773626 0.688204441620301 0.620009624285743 0.601091938105326 0.540769118639929 0.839412858269885 0.761760032202547 1.05669244894676 0.88761697114135 0.937469440317619 0.7475075023889 0.707934238908071 0.90797761028673 0.842414137583965 0.764604134326421 0.914217002110425 1.20020682343152 0.912665475416152 1.05665327951578 1.03892409824924 1.22800460147222 1.07116500863752 0.983695344369726 1.11008725313771 1.07726048553337 1.06663165760282 1.14322453091686 1.0584559087486 0.858590525703724 1.11063584677479 1.00922274319417 1.25884091769578 0.991688526884661 0.939020741628608 1.09165335282235 1.12260961786764
"B_11" 1.40350487621926 1.09607614330247 1.2378468990841 1.36232310719187 1.24681335383752 1.37051313491928 1.21465015811635 1.36232310719187 1.16412658658699 1.47021254812337 1.16088426471161 1.34952188278201 0.941168441762966 1.11952792462729 1.29448532182516 1.27469620663132 1.0300482609846 1.31563578866474 1.03745446261827 1.176272824201 0.970687411084958 0.67083579789327 0 0.72554021160926 0.688412399081925 0.65789752668076 0.599299464761961 0.453309051085535 0.615538550262438 0.756355704993844 0.609917665750095 0.984769712218597 0.840123160676976 0.888909337013178 0.695077942229326 0.624826094332774 0.871612345786675 0.910303275257213 0.771769305026908 0.759698565289132 1.2963416593218 0.859382269518993 1.0715518754548 1.02748461300642 1.20507843755075 1.12710876839068 0.889785139776837 1.05956159637001 1.03378018170805 1.02262186122477 1.18047215627284 1.04471604929705 0.842141555607383 1.12042867551459 0.993124081246272 1.27727413097616 0.965514316412884 0.95326329643868 1.10577341696172 1.1381176299735
"B_12" 1.27918504771816 1.10759530627222 1.08017767604158 1.24840045550319 1.20378184078903 1.30619502877573 1.19837548878248 1.24840045550319 1.20432985822942 1.33349472723776 1.16261753625872 1.24791246553733 1.03739775334527 1.13805840008424 1.12156020467353 1.10324955520696 1.07538619070307 1.26496670778927 1.09583809399932 1.2007560054806 0.865470305141328 0.695540700785417 0.72554021160926 0 0.738730068358904 0.703896119718224 0.638934824842938 0.614361897699455 0.658619034740435 0.707617245071465 0.654481345107124 1.0698911126459 0.947847280627997 0.777184261170322 0.86557695039217 0.823696451911368 0.864231787067546 0.925946251936952 0.764335142242558 0.782794154304736 1.26181726671612 0.951524374964786 1.09604914442922 1.04026925113098 1.24440977702336 1.1128697656486 0.894727085705872 1.07724167589048 1.08105959057782 1.09971920803516 1.15584948842578 1.0214172254213 0.919523362051101 1.16030291038004 0.990067318197674 1.2252043417392 0.981989928766617 1.03355171068148 1.06671690147163 1.09302424782563
"B_13" 1.23790030625112 1.08150337855841 1.17186564448657 1.26002192052696 1.16448013132178 1.24928962332759 1.17652063726969 1.26002192052696 1.1686762793327 1.22481230811317 1.11504216290705 1.17394180610737 1.05590857497561 1.08687190917421 1.15959204669986 1.1545134429348 1.10270578631982 1.17711257385967 1.03501321360706 1.19917495491663 0.876728072560881 0.727843907773626 0.688412399081925 0.738730068358904 0 0.775983815473375 0.65977874172085 0.58731353275367 0.633792229111232 0.791359345301507 0.617576871734207 0.941068505298144 0.897289035522067 0.907188232187053 0.73321558230121 0.860638603561306 0.740077807845856 0.81880461619253 0.830156180133088 0.739349058411688 1.19983189894129 1.01422750307279 1.11138094858763 1.0786625881382 1.12311338794423 1.10460548981928 1.05563518266157 1.16336548593905 1.14054550681123 1.08788944865108 1.13895661385603 1.07065535874921 1.00402843323917 1.17821993608602 1.10338226390851 1.19881998255241 1.07015316614806 1.06145270245297 1.13578608345249 1.11316370065729
"B_14" 1.31148864152612 1.12508989731857 1.17140727145922 1.22583030127613 1.15446892742264 1.23098902730098 1.18404002999342 1.22583030127613 1.18188771053524 1.3027755791416 1.13338606463201 1.22586976955479 1.03486643013482 1.0706447409634 1.13433910472611 1.18772188472767 1.04188138975461 1.22071228565726 1.06906138165391 1.15990059433596 0.950990862457608 0.688204441620301 0.65789752668076 0.703896119718224 0.775983815473375 0 0.653031501745682 0.621210976772089 0.713696764275465 0.874148673399137 0.763233215065521 0.955753351483009 0.900359185372258 0.963319626385755 0.758839643046998 0.723173152626051 0.901979651529006 0.812801318345493 0.66422848120645 0.78227135841572 1.23006956778554 0.97124247146652 1.07520126146267 1.05603324031183 1.18162237642132 1.12817301316156 1.04361768275838 1.06116634260734 1.10076940089725 1.04501024165476 1.16569707701391 1.06992059774281 0.943823198207136 1.13055893926475 1.02324339280247 1.21237022557242 1.02245181298966 1.02379184514205 1.13637237745579 1.14012127747046
"B_15" 1.33657007811038 1.11600595905292 1.20927150756744 1.32755659648847 1.17534874486566 1.25784373685223 1.20878913007282 1.32755659648847 1.16785267841362 1.40002865034616 1.17457825105052 1.32879640123244 1.00410851140942 1.13269963542546 1.20138514735375 1.25150705621757 1.07229961644555 1.28587061361765 1.08645039678872 1.20331144770974 0.991033087137925 0.620009624285743 0.599299464761961 0.638934824842938 0.65977874172085 0.653031501745682 0 0.661549669851664 0.698709056838145 0.780226644773418 0.637630674245984 1.01140043929988 0.914058044900281 0.970490209036955 0.782217356287748 0.77059578070454 0.819137678407678 0.910449327328352 0.648530207996108 0.762962393912829 1.18228386292042 0.909024916802714 1.01993186966715 1.05833399603022 1.13638162742005 1.10467112121484 0.907604674604778 1.11114982408876 1.12274541597579 1.05184369536408 1.05563687138164 1.05751046577008 0.88557410429619 1.145195504056 1.01798848563317 1.22628189008404 0.990662590855562 0.974185328703361 1.10189469362904 1.11217935881701
