"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"A_19" 0.450526309280959 0.498330634726225 0.366613776098901 0.38836689993606 0.389323894483066 0.447396504036249 0.37480487281152 0.350558686009671 0.346349554268432 0.419168075538839 0 0.483438181264684 0.354167919503606 0.477326224979026 0.426019312737425 0.425631577129737 0.407445441076639 0.414943264935633 0.421424587685194 0.38393308670545 1.26987533448869 1.36332904873676 1.30430363024631 1.34554231982749 1.26085681638754 1.3541465818203 1.32921717727976 1.3151188298842 1.33328644597264 1.33273344675697 1.30891270900494 1.33916083361127 1.35241293474331 1.36450593395259 1.26967264731476 1.32660093126176 1.34815979737599 1.25551364353304 1.30675176467221 1.31849323417719 1.28543962287125 1.32543829338527 1.30826386818087 1.28794870650495 1.26918011029591 1.32928315873662 1.30319541810879 1.30192272723994 1.32514991311224 1.26063831395202 1.29591304471546 1.33726147823009 1.31349390804902 1.29896049177826 1.27000614139443 1.32257375400958 1.32217315857052 1.27626028298882 1.31658934947919 1.32875985425572
"A_2" 0.344691775837026 0.372939147627676 0.427539309756981 0.409732500028769 0.388438905067961 0.476130966208014 0.413067637985335 0.458350480325751 0.429945185880511 0.406059583979191 0.483438181264684 0 0.316036681171453 0.403700208614685 0.39973205156376 0.421890461373393 0.380133190710683 0.437986482918226 0.339587704330933 0.372575708704367 1.31198621719615 1.35684951743608 1.34544853410135 1.33822651065181 1.32913604559339 1.35358718189868 1.36800066224646 1.34309336232555 1.35844703716308 1.34035087478323 1.36747428540589 1.33259911718704 1.38342520039046 1.37231329911804 1.30810742507569 1.35233129987314 1.35551146148238 1.34530313249936 1.33934821254188 1.33426210615065 1.26292888051745 1.17130834316687 1.3376438696596 1.3347706963153 1.23379615170634 1.34331026446697 1.29493787915331 1.32464069959324 1.32579378597498 1.3318014381564 1.2250527664556 1.28998967442461 1.35265029051385 1.22762536265044 1.19800602685127 1.29977403666133 1.25563275282201 1.27538024681611 1.30667440975412 1.32150707156074
"A_20" 0.267923980239995 0.34006320675523 0.286883832590081 0.294022922107419 0.283366301842716 0.303400498209571 0.293268401561681 0.259157178512732 0.286310493155889 0.294027540336662 0.354167919503606 0.316036681171453 0 0.273921156145398 0.243143704382663 0.266586731874748 0.308260360648154 0.232054868434273 0.208053703473185 0.29719924039047 1.34666729604676 1.41716596885324 1.35931177256774 1.3804994194073 1.37482709154676 1.41506631251827 1.40563864225415 1.4114114323624 1.40668734138131 1.38581846258718 1.41280676397406 1.33365513660496 1.43241442734252 1.40864512653848 1.34359562457838 1.36949747588782 1.42591576684777 1.39556720251702 1.37052088531863 1.38428278316078 1.3437841455911 1.36362766745049 1.38335424719615 1.3607653552526 1.33069589748487 1.36378846175048 1.34735920645946 1.35020450104449 1.37603773903488 1.37712636040623 1.35577175068371 1.37485977501807 1.38636508521494 1.32348950819677 1.29403284247792 1.37021434339923 1.37711453278451 1.35087346536795 1.36146573921418 1.36917601926076
"A_3" 0.319882522089605 0.384172265239239 0.390816103594373 0.36555105761085 0.362659006180788 0.380167046164354 0.375822830068266 0.346996979634508 0.368128135312249 0.40014795173266 0.477326224979026 0.403700208614685 0.273921156145398 0 0.255288142111566 0.34393227166106 0.371685406776883 0.378839762929839 0.343034731989507 0.349196208268944 1.27844759968121 1.39768601604381 1.37720234491016 1.35154357928409 1.35781917605441 1.37150166226406 1.37272222043286 1.38038466050028 1.39789341444942 1.37413982733691 1.40067017346836 1.345586560491 1.41855501271451 1.39414756332177 1.32734131517241 1.35350710497602 1.36495559650309 1.37822652864381 1.36967818718528 1.34636295714286 1.30257102217368 1.29413964642006 1.35058479108428 1.30967685068411 1.28750160042097 1.35509028409082 1.29177105200986 1.30025821085841 1.29049056125146 1.34514390171364 1.31258617558633 1.30856469858622 1.3501857500962 1.22425076609963 1.22308651759778 1.30591007133094 1.29983907863588 1.27984531255802 1.31230037179582 1.31906581248132
"A_4" 0.283083843727589 0.386280528876678 0.347905109926029 0.373303222000578 0.352524816129294 0.362705503903142 0.358002459760492 0.35257978470627 0.364953413640272 0.369206326647604 0.426019312737425 0.39973205156376 0.243143704382663 0.255288142111566 0 0.324386749855217 0.342451229040324 0.338283205572078 0.295815028703597 0.367710366301243 1.32541764609858 1.40602433044865 1.37005967392667 1.37167101430522 1.3831782373892 1.40477375666931 1.42197267496641 1.37454377920147 1.41123638067127 1.37450901061698 1.39478045689988 1.29912610513285 1.43196023018399 1.41563863572286 1.26433285195171 1.36541236067286 1.39136824486584 1.31791799076714 1.33995289002371 1.38098287690277 1.30973877310323 1.29689039583794 1.35322718568565 1.31385587751311 1.29791324494802 1.3522054597415 1.30624722219064 1.33281886122933 1.31631176057874 1.33984625356217 1.32278982157844 1.3294413119251 1.36193189589317 1.254451746807 1.24645935633178 1.33382920672465 1.34215144151799 1.28425589855737 1.31528279116184 1.33245779589917
"A_5" 0.358776328077317 0.362980968415239 0.411552561335926 0.311358854561062 0.332538529120358 0.404781402935472 0.267466282709222 0.375992200891798 0.343354777798576 0.309072238751932 0.425631577129737 0.421890461373393 0.266586731874748 0.34393227166106 0.324386749855217 0 0.363052956338066 0.38322780979117 0.338848762190631 0.369096507944851 1.32882435786318 1.33009960583624 1.33199317977431 1.33859479921833 1.31530303241166 1.38184641575591 1.40289777145787 1.3745434227737 1.39140639778953 1.37200147329296 1.39582690636817 1.37095168451192 1.4037089714739 1.37929281300843 1.35921144716138 1.36483265899508 1.40453960351033 1.34150701944748 1.36250083926715 1.34160905298608 1.28884347338505 1.32632312826534 1.35469903111533 1.31499411586966 1.28674077996812 1.33539351512309 1.31197980978716 1.33605158357566 1.32192450540639 1.34066362724523 1.31441072003318 1.338430682608 1.35536886452144 1.30190564429383 1.24207680338702 1.33634728499439 1.30377069645905 1.23258536726901 1.32171402983997 1.33616041961889
"A_6" 0.380967438916192 0.341995801522483 0.443637393078454 0.365977305025286 0.393176897154265 0.407492649223789 0.339340969274273 0.41988917651615 0.372495404246478 0.41680414853167 0.407445441076639 0.380133190710683 0.308260360648154 0.371685406776883 0.342451229040324 0.363052956338066 0 0.361145653873662 0.38430591040915 0.330529699950071 1.31936047320372 1.31115834519399 1.33253237038555 1.33212373833931 1.34458650188824 1.36047446934353 1.38927474526539 1.34677804691156 1.38537263387283 1.34467727381325 1.36146106384407 1.34228363445727 1.39125085328956 1.33917030802314 1.25501202717849 1.3589564451902 1.36853126424559 1.27839967214381 1.35832407442337 1.32407953707434 1.29874950246765 1.34395659147582 1.32991766615935 1.34994695683027 1.27880006918464 1.33378274530983 1.30705132203317 1.32947953340135 1.3464953435969 1.32274519770115 1.30135844602811 1.33166381435606 1.35648895407346 1.29965588873578 1.20947133995993 1.27525213392354 1.34632314054953 1.2858976347616 1.34276072589394 1.36553943991266
"A_7" 0.367859894616745 0.392312252455624 0.379046404602183 0.407093326899901 0.407097447658974 0.402251681479791 0.338903542388782 0.309696865637885 0.375329489391276 0.295048069788137 0.414943264935633 0.437986482918226 0.232054868434273 0.378839762929839 0.338283205572078 0.38322780979117 0.361145653873662 0 0.368547177710488 0.308631088473727 1.34774940616015 1.37336461405471 1.32849733995398 1.35560353150586 1.34548459535592 1.35492133662421 1.36058335026092 1.37252210837922 1.37440322746575 1.35903789044965 1.3708475306834 1.31503974856338 1.32855882449512 1.39235659126024 1.29016966508837 1.35342773913644 1.37227413469797 1.34483537499517 1.32760327239323 1.31424425480237 1.33755150599748 1.32272151028289 1.32684730210857 1.30415849285119 1.22977163216223 1.34366393990658 1.33143520437491 1.32398286542533 1.36534098391823 1.33601457608279 1.30957369157589 1.36064511940322 1.34924728032476 1.28694218111273 1.26371999315352 1.3191214966972 1.35223932152199 1.27667071969635 1.34084543283482 1.34006832787092
"A_8" 0.351072563929381 0.358320120678562 0.295044465865728 0.382882950458442 0.312418282437429 0.373699429342143 0.35096484332503 0.363733527162532 0.310284288146001 0.37341275785826 0.421424587685194 0.339587704330933 0.208053703473185 0.343034731989507 0.295815028703597 0.338848762190631 0.38430591040915 0.368547177710488 0 0.338637094020094 1.35459752409323 1.40202440718879 1.3566098803575 1.38776129639347 1.38035526479375 1.39495586456431 1.39374391807469 1.35043023304144 1.39383138351583 1.365957609753 1.38044549701593 1.35558753873427 1.38867608729318 1.37633030285161 1.33905825908193 1.38572106738595 1.35179762906978 1.34394389090387 1.36097033151168 1.38975617195291 1.33848716551048 1.26029939018162 1.33691982214611 1.30428195432493 1.30555599207554 1.38419024434202 1.27889304558725 1.29231146945997 1.32817177555047 1.36467063026035 1.32301377689756 1.32192071719658 1.35078318681862 1.31964583948051 1.26295388889361 1.27914782387632 1.35458049891596 1.33011588262213 1.29508647805544 1.31518864131334
"A_9" 0.383925848902947 0.420806707850846 0.351350124252264 0.332581389870282 0.336757474207503 0.368088805258469 0.329600401977688 0.334426685639891 0.319075999879797 0.346711609381285 0.38393308670545 0.372575708704367 0.29719924039047 0.349196208268944 0.367710366301243 0.369096507944851 0.330529699950071 0.308631088473727 0.338637094020094 0 1.36380794796043 1.41296914378567 1.35016131560166 1.38912085161363 1.36612788200917 1.40082398879694 1.40736364239317 1.37815826822237 1.38246641351022 1.3686895837083 1.39818632934896 1.39555225005451 1.40945525615937 1.41565214520472 1.34663907120815 1.40016235532262 1.39337403709424 1.38838719522352 1.34295076692728 1.38932396661771 1.28524278294733 1.27449915758938 1.30779994147862 1.28526043721132 1.29951214508667 1.35831240325043 1.26952209134481 1.29749467195319 1.35017574220659 1.33918480427714 1.25385185767466 1.26551800781229 1.33760006047513 1.24906052620075 1.2625029714506 1.2987476373657 1.33991189937661 1.28668463473591 1.32590900774264 1.2776031979963
