,A_1.txt,A_10.txt,A_11.txt,A_12.txt,A_13.txt,A_14.txt,A_15.txt,A_16.txt,A_17.txt,A_18.txt,A_19.txt,A_2.txt,A_20.txt,A_3.txt,A_4.txt,A_5.txt,A_6.txt,A_7.txt,A_8.txt,A_9.txt,B_1.txt,B_10.txt,B_11.txt,B_12.txt,B_13.txt,B_14.txt,B_15.txt,B_16.txt,B_17.txt,B_18.txt,B_19.txt,B_2.txt,B_20.txt,B_3.txt,B_4.txt,B_5.txt,B_6.txt,B_7.txt,B_8.txt,B_9.txt,C_1.txt,C_10.txt,C_11.txt,C_12.txt,C_13.txt,C_14.txt,C_15.txt,C_16.txt,C_17.txt,C_18.txt,C_19.txt,C_2.txt,C_20.txt,C_3.txt,C_4.txt,C_5.txt,C_6.txt,C_7.txt,C_8.txt,C_9.txt
A_19.txt,56.97674418604651,55.59701492537313,60.9375,57.83582089552238,59.46969696969697,58.052434456928836,59.38697318007663,59.541984732824424,59.92366412213741,57.30337078651685,100.0,57.8544061302682,66.96428571428571,54.961832061068705,56.97674418604651,57.03422053231939,59.765625,59.30232558139535,56.50557620817844,58.71212121212122,9.562841530054644,8.152173913043478,10.05586592178771,8.913649025069638,11.357340720221606,8.64864864864865,9.749303621169917,8.913649025069638,10.027855153203342,10.05586592178771,10.140845070422536,9.090909090909092,8.56353591160221,9.295774647887324,10.326086956521738,9.192200557103064,9.065934065934066,8.991825613079019,9.418282548476455,8.913649025069638,9.620991253644315,8.683473389355742,10.37463976945245,10.256410256410255,10.256410256410255,8.882521489971348,8.310249307479225,9.192200557103064,8.498583569405099,10.682492581602373,9.53757225433526,9.455587392550143,9.455587392550143,9.577464788732394,11.988304093567251,8.498583569405099,8.238636363636363,9.482758620689655,7.758620689655173,10.632183908045976
A_2.txt,62.04081632653061,59.765625,59.683794466403164,58.396946564885496,58.23754789272031,56.22641509433962,60.0,57.08812260536399,58.07692307692308,59.07335907335908,57.8544061302682,100.0,67.12328767123287,58.56573705179283,57.53968253968254,58.203125,61.044176706827315,58.661417322834644,58.84615384615385,60.546875,8.86426592797784,8.938547486033519,9.03954802259887,9.116809116809117,10.364145658263306,8.83977900552486,8.426966292134832,8.498583569405099,9.322033898305085,9.659090909090908,8.498583569405099,8.985507246376812,8.146067415730338,9.510086455331413,9.641873278236915,9.090909090909092,8.659217877094973,7.6923076923076925,9.014084507042254,9.116809116809117,11.515151515151516,10.787172011661808,10.294117647058822,10.174418604651162,10.818713450292398,8.771929824561402,9.116809116809117,9.090909090909092,8.695652173913043,9.939759036144578,11.74698795180723,10.32448377581121,9.037900874635568,12.389380530973451,13.636363636363635,9.649122807017543,9.3841642228739,10.682492581602373,8.579881656804734,11.209439528023598
A_20.txt,67.7570093457944,64.15929203539822,67.12328767123287,66.07929515418502,65.19823788546255,64.91228070175438,65.91928251121077,66.81614349775785,65.77777777777779,64.03508771929825,66.96428571428571,67.12328767123287,100.0,66.66666666666666,66.97674418604652,66.06334841628959,65.75342465753424,69.76744186046511,66.66666666666666,65.77777777777779,8.895705521472392,6.990881458966565,8.75,8.150470219435736,9.202453987730062,7.552870090634441,7.739938080495357,7.142857142857142,8.04953560371517,9.090909090909092,7.8125,9.032258064516128,7.098765432098765,8.227848101265822,8.761329305135952,8.463949843260188,7.668711656441718,6.626506024096386,8.04953560371517,8.150470219435736,9.634551495016613,8.571428571428571,9.77198697068404,10.0,9.646302250803858,8.090614886731391,8.150470219435736,8.80503144654088,7.667731629392971,9.731543624161073,8.823529411764707,8.38709677419355,8.38709677419355,9.935897435897436,11.960132890365449,8.360128617363344,8.064516129032258,8.766233766233766,7.166123778501629,10.423452768729643
A_3.txt,60.90534979423868,56.809338521400775,56.69291338582677,56.70498084291188,57.14285714285714,56.92307692307692,57.03125,57.8125,56.97674418604651,55.55555555555556,54.961832061068705,58.56573705179283,66.66666666666666,100.0,60.245901639344254,57.08661417322835,59.2741935483871,57.53968253968254,57.14285714285714,57.58754863813229,9.322033898305085,8.169014084507042,8.571428571428571,8.959537572254336,9.91501416430595,8.98876404494382,8.262108262108262,8.022922636103152,8.547008547008547,9.510086455331413,8.333333333333332,9.144542772861357,7.670454545454546,8.720930232558139,9.497206703910614,9.248554913294797,8.806818181818182,7.222222222222221,9.169054441260744,9.593023255813954,11.384615384615385,10.650887573964498,10.81081081081081,11.676646706586826,11.011904761904761,9.580838323353294,9.27536231884058,10.850439882697946,9.495548961424333,10.802469135802468,10.606060606060606,10.179640718562874,10.179640718562874,11.940298507462686,14.241486068111456,10.81081081081081,10.21021021021021,11.212121212121213,9.06344410876133,11.74698795180723
A_4.txt,61.15702479338842,56.42023346303502,58.8,55.72519083969466,56.75675675675676,56.53846153846154,56.640625,57.421875,55.38461538461539,55.769230769230774,56.97674418604651,57.53968253968254,66.97674418604652,60.245901639344254,100.0,57.936507936507944,57.599999999999994,60.32388663967612,57.36434108527132,56.58914728682171,7.520891364902507,6.388888888888888,7.365439093484419,7.122507122507122,8.403361344537815,6.906077348066299,6.460674157303371,6.515580736543909,7.042253521126761,7.977207977207977,7.122507122507122,8.529411764705882,6.779661016949152,7.183908045977011,9.217877094972067,7.7142857142857135,7.303370786516854,6.64819944598338,8.262108262108262,7.122507122507122,9.06344410876133,8.746355685131196,8.875739644970414,10.059171597633137,8.771929824561402,7.669616519174041,7.736389684813753,8.333333333333332,7.602339181286549,9.146341463414634,8.656716417910449,8.579881656804734,7.624633431085044,10.0,11.178247734138973,8.235294117647058,8.284023668639055,9.253731343283581,7.142857142857142,10.44776119402985
A_5.txt,59.199999999999996,58.301158301158296,58.203125,58.174904942965775,57.414448669201526,57.1969696969697,59.765625,56.87022900763359,57.25190839694656,58.23754789272031,57.03422053231939,58.203125,66.06334841628959,57.08661417322835,57.936507936507944,100.0,57.647058823529406,57.19844357976653,56.81818181818182,57.25190839694656,9.141274238227147,8.913649025069638,9.322033898305085,9.090909090909092,10.027855153203342,9.116022099447514,7.7994428969359335,7.865168539325842,8.379888268156424,9.322033898305085,8.169014084507042,8.959537572254336,7.82122905027933,9.169054441260744,9.01639344262295,9.06515580736544,8.033240997229916,7.967032967032966,8.379888268156424,8.47457627118644,11.144578313253012,9.169054441260744,10.263929618768328,10.465116279069768,10.465116279069768,9.064327485380117,9.090909090909092,9.06515580736544,8.985507246376812,9.90990990990991,10.059171597633137,9.329446064139942,9.011627906976743,10.086455331412104,12.238805970149254,8.985507246376812,9.35672514619883,10.979228486646884,8.235294117647058,10.526315789473683
A_6.txt,59.51417004048582,59.21568627450981,57.25490196078431,56.060606060606055,55.893536121673,56.27376425855514,58.82352941176471,56.53846153846154,56.32183908045977,56.10687022900763,59.765625,61.044176706827315,65.75342465753424,59.2741935483871,57.599999999999994,57.647058823529406,100.0,60.0,55.893536121673,59.375,8.635097493036211,9.322033898305085,8.498583569405099,8.571428571428571,9.831460674157304,8.310249307479225,7.584269662921349,7.954545454545454,8.169014084507042,9.428571428571429,8.262108262108262,8.746355685131196,8.21529745042493,9.593023255813954,9.722222222222223,8.547008547008547,8.123249299719888,8.356545961002785,8.169014084507042,8.571428571428571,10.27190332326284,8.645533141210375,10.059171597633137,9.620991253644315,10.588235294117647,8.211143695014663,8.571428571428571,9.482758620689655,8.13953488372093,9.696969696969697,10.51051051051051,9.43952802359882,9.117647058823529,10.204081632653061,12.727272727272727,10.385756676557865,8.823529411764707,10.44776119402985,8.011869436201781,10.0
A_7.txt,60.32388663967612,56.92307692307692,59.28853754940712,58.01526717557252,56.65399239543726,57.63358778625955,57.751937984496124,59.765625,56.48854961832062,59.30232558139535,59.30232558139535,58.661417322834644,69.76744186046511,57.53968253968254,60.32388663967612,57.19844357976653,60.0,100.0,56.060606060606055,58.301158301158296,8.587257617728532,8.356545961002785,9.375,9.142857142857142,10.084033613445378,9.166666666666666,9.06515580736544,8.522727272727272,9.03954802259887,9.686609686609685,9.142857142857142,9.970674486803519,9.090909090909092,8.908045977011495,10.277777777777777,9.116809116809117,8.98876404494382,7.7134986225895315,9.34844192634561,9.142857142857142,10.21021021021021,9.53757225433526,10.650887573964498,10.526315789473683,11.834319526627219,8.797653958944283,8.522727272727272,9.742120343839542,8.092485549132949,9.969788519637463,9.792284866468842,9.064327485380117,9.064327485380117,10.787172011661808,12.312312312312311,9.67741935483871,8.771929824561402,10.385756676557865,7.964601769911504,10.588235294117647
A_8.txt,58.59375,55.39033457249071,59.45945945945946,56.457564575645755,57.46268656716418,55.51470588235294,55.59701492537313,56.343283582089555,57.89473684210527,56.50557620817844,56.50557620817844,58.84615384615385,66.66666666666666,57.14285714285714,57.36434108527132,56.81818181818182,55.893536121673,56.060606060606055,100.0,57.30337078651685,7.774798927613941,6.970509383378016,8.516483516483516,8.287292817679557,8.91891891891892,7.466666666666668,7.629427792915531,7.988980716253444,8.19672131147541,8.81542699724518,7.988980716253444,8.450704225352112,7.650273224043716,8.356545961002785,8.24468085106383,8.56353591160221,8.446866485013624,7.219251336898395,7.608695652173914,7.397260273972603,9.27536231884058,9.577464788732394,10.028653295128938,10.227272727272728,9.295774647887324,7.932011331444759,8.587257617728532,9.166666666666666,7.865168539325842,10.0,9.195402298850574,8.806818181818182,8.806818181818182,9.859154929577464,11.9533527696793,9.401709401709402,7.909604519774012,8.831908831908832,8.357348703170029,10.601719197707736
A_9.txt,57.19844357976653,55.80524344569289,58.68725868725869,59.24528301886792,57.89473684210527,58.867924528301884,59.00383141762452,59.16030534351145,58.333333333333336,56.92883895131086,58.71212121212122,60.546875,65.77777777777779,57.58754863813229,56.58914728682171,57.25190839694656,59.375,58.301158301158296,57.30337078651685,100.0,8.108108108108109,6.720430107526881,8.264462809917356,7.734806629834254,8.672086720867208,7.506702412868632,7.377049180327869,7.43801652892562,8.241758241758241,8.86426592797784,7.734806629834254,7.584269662921349,7.103825136612022,7.5,8.579088471849866,7.7134986225895315,7.901907356948229,6.4,8.241758241758241,7.142857142857142,10.294117647058822,10.256410256410255,10.72463768115942,11.560693641618498,10.285714285714285,8.285714285714285,8.938547486033519,9.523809523809524,7.909604519774012,9.734513274336283,10.526315789473683,10.434782608695652,9.169054441260744,10.857142857142858,12.023460410557185,9.455587392550143,8.571428571428571,9.826589595375722,8.092485549132949,11.304347826086957
B_1.txt,9.34844192634561,8.446866485013624,8.264462809917356,7.733333333333333,7.4866310160427805,9.809264305177113,6.720430107526881,8.423913043478262,8.108108108108109,9.562841530054644,9.562841530054644,8.86426592797784,8.895705521472392,9.322033898305085,7.520891364902507,9.141274238227147,8.635097493036211,8.587257617728532,7.774798927613941,8.108108108108109,100.0,54.69387755102041,56.903765690376574,53.086419753086425,53.81526104417671,54.43548387096774,53.68852459016394,55.00000000000001,53.46938775510204,55.601659751037346,54.356846473029044,57.327586206896555,53.90946502057613,57.02127659574469,52.96442687747036,58.723404255319146,53.036437246963565,57.438016528925615,51.00401606425703,56.9620253164557,14.423076923076922,13.88888888888889,14.826498422712934,15.0,14.285714285714285,13.522012578616351,13.414634146341465,14.067278287461773,14.826498422712934,14.563106796116504,13.564668769716087,15.974440894568689,15.238095238095239,15.264797507788161,14.106583072100312,14.465408805031446,15.286624203821656,14.556962025316455,14.469453376205788,14.733542319749215
B_10.txt,9.116809116809117,7.629427792915531,7.734806629834254,7.506702412868632,7.258064516129033,8.991825613079019,6.486486486486487,7.317073170731707,7.297297297297297,8.743169398907105,8.152173913043478,8.938547486033519,6.990881458966565,8.169014084507042,6.388888888888888,8.913649025069638,9.322033898305085,8.356545961002785,6.970509383378016,6.720430107526881,54.69387755102041,100.0,55.64853556485355,55.04201680672269,52.610441767068274,55.73770491803278,56.9620253164557,57.02127659574469,56.72268907563025,54.356846473029044,55.69620253164557,56.03448275862068,54.58333333333333,56.41025641025641,54.21686746987952,56.118143459915615,54.32098765432099,56.84647302904564,54.77178423236515,55.04201680672269,13.461538461538462,13.664596273291925,13.880126182965299,14.420062695924765,14.0625,12.933753943217665,12.844036697247708,13.846153846153847,14.240506329113925,14.705882352941178,12.974683544303797,15.015974440894569,14.285714285714285,14.330218068535824,14.240506329113925,14.240506329113925,13.60759493670886,15.064102564102564,13.504823151125404,14.511041009463725
B_11.txt,9.221902017291066,8.011049723756907,8.426966292134832,8.469945355191257,7.629427792915531,10.30640668523677,6.8493150684931505,8.88888888888889,8.56353591160221,9.444444444444445,10.05586592178771,9.03954802259887,8.75,8.571428571428571,7.365439093484419,9.322033898305085,8.498583569405099,9.375,8.516483516483516,8.264462809917356,56.903765690376574,55.64853556485355,100.0,58.00865800865801,56.666666666666664,54.09836065573771,58.620689655172406,60.792951541850215,57.02127659574469,57.26495726495726,58.00865800865801,58.4070796460177,56.837606837606835,60.17699115044248,55.73770491803278,59.82532751091703,58.54700854700855,56.48535564853556,57.692307692307686,55.98290598290598,13.636363636363635,14.195583596214512,14.423076923076922,15.705128205128204,14.240506329113925,14.193548387096774,14.0625,14.374999999999998,13.694267515923567,14.144736842105262,13.504823151125404,14.838709677419354,16.33986928104575,14.511041009463725,13.333333333333334,14.423076923076922,13.418530351437699,14.14790996784566,14.426229508196723,15.434083601286176
B_12.txt,9.30232558139535,8.07799442896936,8.806818181818182,7.650273224043716,7.6923076923076925,10.084033613445378,7.202216066481995,8.356545961002785,7.734806629834254,10.451977401129943,8.913649025069638,9.116809116809117,8.150470219435736,8.959537572254336,7.122507122507122,9.090909090909092,8.571428571428571,9.142857142857142,8.287292817679557,7.734806629834254,53.086419753086425,55.04201680672269,58.00865800865801,100.0,54.132231404958674,58.723404255319146,58.00865800865801,60.17699115044248,59.82532751091703,55.319148936170215,60.88888888888889,59.19282511210763,58.26086956521739,60.26785714285714,55.144032921810705,61.33333333333333,55.27426160337553,54.58333333333333,59.130434782608695,58.07860262008734,14.521452145214523,13.249211356466878,14.563106796116504,14.376996805111823,14.376996805111823,13.96103896103896,13.125,14.150943396226415,13.826366559485532,15.436241610738255,13.268608414239482,14.61038961038961,14.983713355048861,14.64968152866242,13.461538461538462,13.826366559485532,14.285714285714285,13.548387096774196,14.19141914191419,14.469453376205788
B_13.txt,10.256410256410255,9.315068493150685,9.444444444444445,9.45945945945946,8.62533692722372,10.989010989010989,8.446866485013624,9.89010989010989,8.967391304347826,10.43956043956044,11.357340720221606,10.364145658263306,9.202453987730062,9.91501416430595,8.403361344537815,10.027855153203342,9.831460674157304,10.084033613445378,8.91891891891892,8.672086720867208,53.81526104417671,52.610441767068274,56.666666666666664,54.132231404958674,100.0,51.77865612648221,56.016597510373444,54.132231404958674,54.50819672131148,55.371900826446286,56.06694560669456,55.08474576271186,54.958677685950406,60.17316017316018,54.581673306772906,55.18672199170125,54.0650406504065,54.03225806451613,53.2520325203252,55.41666666666667,14.012738853503185,13.496932515337424,14.420062695924765,14.596273291925465,14.241486068111456,14.195583596214512,12.349397590361445,13.333333333333334,13.707165109034266,15.259740259740258,13.880126182965299,14.826498422712934,14.826498422712934,14.506172839506174,13.354037267080745,14.0625,13.084112149532709,14.150943396226415,13.694267515923567,16.507936507936506
B_14.txt,9.014084507042254,7.837837837837839,8.539944903581267,7.712765957446808,7.180851063829788,9.782608695652174,6.989247311827956,8.108108108108109,8.086253369272237,9.536784741144414,8.64864864864865,8.83977900552486,7.552870090634441,8.98876404494382,6.906077348066299,9.116022099447514,8.310249307479225,9.166666666666666,7.466666666666668,7.506702412868632,54.43548387096774,55.73770491803278,54.09836065573771,58.723404255319146,51.77865612648221,100.0,54.73251028806584,56.72268907563025,54.50819672131148,54.09836065573771,58.05084745762712,54.43037974683544,55.601659751037346,55.46218487394958,53.359683794466406,55.833333333333336,52.82258064516129,55.28455284552846,53.87755102040816,58.723404255319146,13.65079365079365,13.496932515337424,14.420062695924765,13.88888888888889,13.88888888888889,13.125,13.37386018237082,14.37308868501529,14.779874213836477,14.886731391585762,13.166144200626958,14.465408805031446,14.465408805031446,14.153846153846153,13.707165109034266,14.420062695924765,14.150943396226415,14.511041009463725,14.057507987220447,14.6875
B_15.txt,8.595988538681947,7.123287671232877,8.123249299719888,7.297297297297297,6.756756756756757,10.0,6.8493150684931505,8.287292817679557,7.671232876712329,9.141274238227147,9.749303621169917,8.426966292134832,7.739938080495357,8.262108262108262,6.460674157303371,7.7994428969359335,7.584269662921349,9.06515580736544,7.629427792915531,7.377049180327869,53.68852459016394,56.9620253164557,58.620689655172406,58.00865800865801,56.016597510373444,54.73251028806584,100.0,59.388646288209614,61.135371179039296,57.26495726495726,60.792951541850215,59.111111111111114,58.189655172413794,56.709956709956714,55.73770491803278,56.41025641025641,57.87234042553191,56.48535564853556,57.02127659574469,55.319148936170215,14.754098360655737,13.479623824451412,15.161290322580644,14.968152866242038,13.880126182965299,13.826366559485532,13.003095975232199,14.733542319749215,14.057507987220447,14.144736842105262,13.870967741935484,15.210355987055015,14.838709677419354,15.238095238095239,13.694267515923567,14.057507987220447,13.418530351437699,14.14790996784566,13.680781758957655,15.434083601286176
