,Sc2_A_1,Sc2_A_2,Sc2_A_3,Sc2_A_4,Sc2_A_5,Sc2_A_6,Sc2_A_7,Sc2_A_8,Sc2_A_9,Sc2_A_10,Sc2_A_11,Sc2_A_12,Sc2_A_13,Sc2_A_14,Sc2_A_15,Sc2_A_16,Sc2_A_17,Sc2_A_18,Sc2_A_19,Sc2_A_20,Sc2_B_1,Sc2_B_2,Sc2_B_3,Sc2_B_4,Sc2_B_5,Sc2_B_6,Sc2_B_7,Sc2_B_8,Sc2_B_9,Sc2_B_10,Sc2_B_11,Sc2_B_12,Sc2_B_13,Sc2_B_14,Sc2_B_15,Sc2_B_16,Sc2_B_17,Sc2_B_18,Sc2_B_19,Sc2_B_20,Sc2_C_1,Sc2_C_2,Sc2_C_3,Sc2_C_4,Sc2_C_5,Sc2_C_6,Sc2_C_7,Sc2_C_8,Sc2_C_9,Sc2_C_10,Sc2_C_11,Sc2_C_12,Sc2_C_13,Sc2_C_14,Sc2_C_15,Sc2_C_16,Sc2_C_17,Sc2_C_18,Sc2_C_19,Sc2_C_20
Sc2_A_1,0.0,0.003702318558902684,0.0036801527820778945,0.003909831120065599,0.0036354214916511918,0.004753036704853608,0.00427449607472663,0.00499185379956224,0.004955986262920042,0.0052817378675854565,0.005796368542672181,0.006308124076725985,0.006485412476439967,0.005383933572891686,0.00711854366032616,0.006152795754421292,0.0065975498300518964,0.006330379852596546,0.006513563000904332,0.0031919205360171343,0.06843563895485272,0.07200596029641193,0.07407955642613795,0.07094542120421043,0.07979846556457482,0.0736768010394,0.06929462253266339,0.07448290212471809,0.07167441262809815,0.0779082967601139,0.07405157118515193,0.07522567382764411,0.07091893995403231,0.08256911628839703,0.07772772759746116,0.07940542358372604,0.07540243908817867,0.07433016439747886,0.07311312221032129,0.07777316725590644,0.04902742196200793,0.052407842382066305,0.05418789237188426,0.04586293917992468,0.061353032061785995,0.055506291259948215,0.049798604505855604,0.06094100666615909,0.05238291380521132,0.0579121193845743,0.050690001563033715,0.04844026347889718,0.053723759753260714,0.060921285378053525,0.05266372842798239,0.053929465435684665,0.06085347906924998,0.0615218397569266,0.0594234971023595,0.04886692353877342
Sc2_A_2,0.003702318558902684,0.0,0.004460760838874478,0.00455537006710971,0.004205580737916659,0.003909373244756931,0.004467843500859825,0.005175640491825617,0.004954390270703879,0.00423869067394167,0.0052138884871579805,0.006503725742809885,0.004780649719606456,0.005097928684217545,0.00561784030582968,0.00603115255046538,0.006317515950825969,0.006304328861750141,0.005265633521974067,0.003528218081766843,0.06828309975091018,0.07116963210317873,0.07351706746893616,0.06911886191204275,0.07884050583525992,0.07245486549467106,0.06864026826516101,0.0732775819971978,0.07033970828633485,0.07697289185582745,0.07314232887002636,0.07451892246838165,0.06985948462885494,0.08114556282968644,0.07699190013261137,0.07773876628412302,0.0750121969842259,0.07405965769087564,0.07123122972908558,0.07672531597286536,0.052756161429417414,0.05502144706163481,0.05714442149501531,0.04806469097853394,0.06385710226648145,0.058759229572557525,0.05322448069906616,0.06354302244761634,0.05649337154334422,0.060226545490450145,0.05350912766950966,0.050938793486359435,0.05548766729100307,0.06342786533176625,0.05501643253456945,0.0567038682764367,0.06366456724128544,0.0640528965262992,0.06293649766095122,0.051341121921460564
Sc2_A_3,0.0036801527820778945,0.004460760838874478,0.0,0.003477968465182002,0.004396845888954837,0.005020065188244716,0.005144475478207844,0.004776024503484466,0.004197574327544196,0.005814706574160722,0.005347616738292427,0.007307018377749608,0.005529589886714814,0.004739495093580626,0.006045797790680596,0.006004005167903337,0.006014744908748093,0.007129480457894299,0.006010747393657367,0.004676997613926148,0.07175708032805905,0.07374295552764887,0.07595273366085808,0.07188324698513271,0.08126933998675423,0.07421753243084228,0.07135366218486205,0.07647422580396468,0.07302039177852382,0.08125114069154471,0.07591322272916934,0.07724251486747713,0.07252565968166991,0.08446629953504581,0.07947753855677431,0.08096350463693458,0.07794919325266558,0.07653648141592417,0.07502790858632247,0.07953857220657978,0.052140824244233275,0.05487067283852354,0.05708032618598757,0.04849781289118882,0.0646485754655497,0.05795813499639191,0.05172254665252862,0.0639243527541149,0.05513809573261097,0.060058313137068664,0.053430364349282944,0.050053728738176595,0.05518141177264935,0.06363565331573795,0.05469002259643185,0.0559490037748096,0.06250147794077987,0.06452760662735613,0.06338926884256002,0.050723032040306815
Sc2_A_4,0.003909831120065599,0.00455537006710971,0.003477968465182002,0.0,0.0030918418971689343,0.005187162688910174,0.0042953531490735886,0.004798649305700842,0.004547292849381046,0.0044026567695472085,0.004992937876068582,0.0060309552782097375,0.005314516606954034,0.004722768482251061,0.005834267568338269,0.0058346277958915005,0.005823000171648274,0.00738971622160034,0.0058127217606046555,0.002883401905050431,0.07015745918666139,0.07335476121958662,0.07628356675146764,0.07093369165113539,0.08030187382521459,0.07429526363544015,0.07089152397047238,0.07521891065853747,0.07280669828105613,0.07939606901319551,0.07517226887705664,0.0758253551340824,0.07188912020665561,0.0840401076162488,0.07854519793355075,0.08073322092543556,0.07793117621584689,0.0756213929615197,0.07431458490037668,0.07913057449093897,0.05324504433359789,0.05553392768228871,0.05766855702346829,0.04920578816059984,0.06533518346019374,0.05857174686525157,0.05355354032320958,0.06432055659853053,0.055747197282281835,0.061196948410588314,0.053750723735463524,0.05097902038582702,0.05696459385734898,0.06355425991591102,0.05595738388764904,0.057615017529658585,0.0636388668634531,0.06436339492175369,0.0638588347422423,0.05165326929913616
Sc2_A_5,0.0036354214916511918,0.004205580737916659,0.004396845888954837,0.0030918418971689343,0.0,0.0038653727921330594,0.00290965504034546,0.0045866377430282546,0.003742524028706118,0.0036435926364869475,0.004875091459675129,0.005072315389147319,0.004638621257352371,0.004491155289019888,0.004640922565104066,0.005138862577189318,0.0051958393546179815,0.006348839630607395,0.005837142145217911,0.00311150555960793,0.0759641043280801,0.07855018232808786,0.0812896078823293,0.07509490759924575,0.08547960951196965,0.07903084959536533,0.07511709097685393,0.07933888396441513,0.07764569806064403,0.08361971884595198,0.08023078530975258,0.08085539557607191,0.07663072597520304,0.08728262683982857,0.08355774650447867,0.08488289740452493,0.08164150072793619,0.08090990239138307,0.07819253494117451,0.08281886922711246,0.05795383742374649,0.060634022511026675,0.06285239800762776,0.05415609490227968,0.06965607725050038,0.06400506982055731,0.05837454229786743,0.06943520647219659,0.06021409376686304,0.06718421865363533,0.057967348622962156,0.055122286334233106,0.06044158744663264,0.06933297252312942,0.06031492782486625,0.06196737934149976,0.06888393033205609,0.06884128056582939,0.06942350589929513,0.05597527322044038
Sc2_A_6,0.004753036704853608,0.003909373244756931,0.005020065188244716,0.005187162688910174,0.0038653727921330594,0.0,0.0025464593990633944,0.0055616226750278,0.004564172967693958,0.0049020995151706215,0.0044756969744639274,0.005393530218117282,0.005345235123866088,0.003912726892945639,0.004763983333147648,0.005356727528816885,0.007017973988020509,0.005666557898816427,0.004725977203945075,0.003817856997852087,0.06877864880884288,0.07123290569043839,0.07237256641447609,0.06749019964874459,0.07641710349505826,0.070092584319565,0.06688951598347825,0.07170498449272189,0.06883595609878934,0.07501766721859082,0.07196854067263703,0.07221540090365952,0.06851543001101545,0.07783969280138725,0.0746994165327155,0.07553908237595541,0.07348602401853122,0.07191926237626267,0.06900919345539924,0.07371627265924552,0.05643383342721042,0.057254885522253884,0.05962854906242587,0.05185639812635401,0.0643983082572771,0.061578233750063216,0.05513289690235612,0.06730576626319684,0.058281041726334304,0.06381258387650135,0.055210968447451214,0.052795131803040296,0.05559322713535231,0.06612259862397041,0.05854975961141895,0.058627950440152565,0.06534585349336464,0.06532533019509856,0.06567774651756053,0.05359528522932644
Sc2_A_7,0.00427449607472663,0.004467843500859825,0.005144475478207844,0.0042953531490735886,0.00290965504034546,0.0025464593990633944,0.0,0.005386559782800782,0.0046166581661954975,0.0041809857871762945,0.004216572086019443,0.004845217817623926,0.004095740637746426,0.0036863271063751757,0.004715909664347762,0.003840660294881282,0.006101243024351,0.004586781026745146,0.004702453169331822,0.0025049234003371446,0.0687335520912511,0.0700956457208941,0.07198326188206472,0.06625727791354208,0.07585150914873928,0.06945454791004713,0.0665657955317398,0.0703201463143267,0.06851251713741602,0.07382836626196176,0.07069518238190886,0.0717049777654587,0.06710797246924427,0.0771246877691868,0.07395747920047713,0.07554870701766259,0.07225269339900331,0.07172883159589061,0.06896700456068006,0.07317360089805447,0.056768341824017354,0.05769904567616646,0.05951027362114891,0.05327273643812769,0.06491881081076889,0.06175179890539784,0.055850411427038615,0.06708420561221728,0.057502215247691835,0.0640155079064797,0.05521696645805041,0.05213219654745427,0.055911789781980636,0.06636426953908281,0.05846858925549969,0.05885581984542043,0.06568714166891776,0.06489295361824021,0.06578832859983064,0.05369817144478961
Sc2_A_8,0.00499185379956224,0.005175640491825617,0.004776024503484466,0.004798649305700842,0.0045866377430282546,0.0055616226750278,0.005386559782800782,0.0,0.0037086709301505927,0.0034717879875520996,0.003424573276532894,0.004196121888712545,0.003434718970458106,0.003799072630223499,0.004290681028219612,0.0038368643648027945,0.0039035994481522174,0.004928596131151486,0.004723068477517467,0.004249624743746128,0.07169107497580729,0.07431366106718162,0.07668538890705234,0.07111538262241679,0.08106867832960507,0.07513733341116913,0.07040602292571985,0.07670823901658708,0.07403195466574464,0.07993551183333791,0.075806816772099,0.07656000143307984,0.07171770685800705,0.08365039098679972,0.07823550753776365,0.0813768862092148,0.07726543221673865,0.07537855919488123,0.07428039782977303,0.07916973621647427,0.05495653091895658,0.05621729864090874,0.05829559834686848,0.051017421376027716,0.06594982785110282,0.06090455622282254,0.05436720680914886,0.0659910970064631,0.05552077556454715,0.06240720835534186,0.05436755662859927,0.05204980098773526,0.05835541679025957,0.06522540770875196,0.05696289693936285,0.05751418015973242,0.06449060082511227,0.06666806381385293,0.06511654345997642,0.05300275962499357
Sc2_A_9,0.004955986262920042,0.004954390270703879,0.004197574327544196,0.004547292849381046,0.003742524028706118,0.004564172967693958,0.0046166581661954975,0.0037086709301505927,0.0,0.005164307920664246,0.004008672646823586,0.004451626977442835,0.004402063572212178,0.0034528462022938022,0.0035764791423416042,0.004191185745331172,0.0036081961807532537,0.005078857249731783,0.005057596185737867,0.004249188193357845,0.07939170048595756,0.08135907307945611,0.08340308359182225,0.07755619917378487,0.0878739987901499,0.08140784667821532,0.07733973568544572,0.08319121165042953,0.0805630828930527,0.08705891289928003,0.08247761549126464,0.08323027732024679,0.07872233206592727,0.09007998931429617,0.08522269388523107,0.08813589508839126,0.08373639311058956,0.08297045798171432,0.08101953439975207,0.08548857232495544,0.06012932258910186,0.06108021532287422,0.0640403273470912,0.0558642567637867,0.07084749413387859,0.06545916486251535,0.05888975723571532,0.07123182390193661,0.059493143861733544,0.06781132079728558,0.058700512100143154,0.05659143179011272,0.06240135256156165,0.07068664351891119,0.06113888261739808,0.06283274561266727,0.06912332878506278,0.06982826518884933,0.07033951565854135,0.05711246214652299
Sc2_A_10,0.0052817378675854565,0.00423869067394167,0.005814706574160722,0.0044026567695472085,0.0036435926364869475,0.0049020995151706215,0.0041809857871762945,0.0034717879875520996,0.005164307920664246,0.0,0.003791934072395864,0.00434186678600168,0.003274373120571328,0.0034528259803613404,0.003648016348789973,0.00450084569137521,0.0039767817066842515,0.004984357442115339,0.004001948312362669,0.003517669881147989,0.06558623407950215,0.06817219897906046,0.07039908864639,0.06429731134207695,0.07453380138702692,0.06807699341967954,0.06411761722698905,0.06896163942537359,0.06677087181343955,0.0727003759214031,0.06920518879427928,0.0703120194033755,0.06448658911426297,0.07592545854507382,0.0722999648927386,0.07385161972485543,0.07118705537589454,0.06938191472151356,0.06697727235002171,0.07194630199610641,0.05179939496983699,0.053276292790759516,0.0550405499393275,0.04702296039134457,0.06111687977411928,0.05727043669491416,0.051557665810393116,0.061100133842915905,0.053572474216335264,0.05907230188403911,0.05103692013207617,0.04823998801750651,0.05374112583931445,0.06131758397135689,0.052868809254286164,0.05411395729716806,0.06091757931187003,0.0616519157887121,0.061287074785672635,0.049226883008774425
