source,target,cosine_distance
Sc2_A_1,Sc2_A_1,0.0
Sc2_A_2,Sc2_A_1,0.039249523654763085
Sc2_A_3,Sc2_A_1,0.04207056800352049
Sc2_A_4,Sc2_A_1,0.05791655167152965
Sc2_A_5,Sc2_A_1,0.04165348684413639
Sc2_A_6,Sc2_A_1,0.04295703391364325
Sc2_A_7,Sc2_A_1,0.0503721737278916
Sc2_A_8,Sc2_A_1,0.056918929771485605
Sc2_A_9,Sc2_A_1,0.05002658255594994
Sc2_A_10,Sc2_A_1,0.06789057055768055
Sc2_A_11,Sc2_A_1,0.06985982294636839
Sc2_A_12,Sc2_A_1,0.07438246550329874
Sc2_A_13,Sc2_A_1,0.06982154833284959
Sc2_A_14,Sc2_A_1,0.06040282186534529
Sc2_A_15,Sc2_A_1,0.0702093563688665
Sc2_A_16,Sc2_A_1,0.08699277489759738
Sc2_A_17,Sc2_A_1,0.07468400447674461
Sc2_A_18,Sc2_A_1,0.07095573103516883
Sc2_A_19,Sc2_A_1,0.07134074439875238
Sc2_A_20,Sc2_A_1,0.049834123898048754
Sc2_B_1,Sc2_A_1,0.5355772238722678
Sc2_B_2,Sc2_A_1,0.5225815931691925
Sc2_B_3,Sc2_A_1,0.4774365180266036
Sc2_B_4,Sc2_A_1,0.5001338181392814
Sc2_B_5,Sc2_A_1,0.492203629246899
Sc2_B_6,Sc2_A_1,0.4683100273887961
Sc2_B_7,Sc2_A_1,0.5190578832631886
Sc2_B_8,Sc2_A_1,0.4995588385890941
Sc2_B_9,Sc2_A_1,0.4859549581390591
Sc2_B_10,Sc2_A_1,0.4912914543792588
Sc2_B_11,Sc2_A_1,0.4771567616532554
Sc2_B_12,Sc2_A_1,0.5209760625925727
Sc2_B_13,Sc2_A_1,0.4627885682227658
Sc2_B_14,Sc2_A_1,0.5249239119851468
Sc2_B_15,Sc2_A_1,0.5095028383682418
Sc2_B_16,Sc2_A_1,0.5188535420003028
Sc2_B_17,Sc2_A_1,0.5062022163480064
Sc2_B_18,Sc2_A_1,0.5036940008020943
Sc2_B_19,Sc2_A_1,0.5096958836130674
Sc2_B_20,Sc2_A_1,0.5166597101119275
Sc2_C_1,Sc2_A_1,0.34992690542465454
Sc2_C_2,Sc2_A_1,0.3174173666704603
Sc2_C_3,Sc2_A_1,0.33684917166854145
Sc2_C_4,Sc2_A_1,0.31911065319485943
Sc2_C_5,Sc2_A_1,0.3437925787903652
Sc2_C_6,Sc2_A_1,0.3518654087349634
Sc2_C_7,Sc2_A_1,0.30658909408224555
Sc2_C_8,Sc2_A_1,0.36044208468556715
Sc2_C_9,Sc2_A_1,0.3346052511499531
Sc2_C_10,Sc2_A_1,0.32154460711501176
Sc2_C_11,Sc2_A_1,0.3393789939612739
Sc2_C_12,Sc2_A_1,0.3456172685304425
Sc2_C_13,Sc2_A_1,0.33715830707114147
Sc2_C_14,Sc2_A_1,0.36296776741500425
Sc2_C_15,Sc2_A_1,0.3535237008321478
Sc2_C_16,Sc2_A_1,0.3422682080374623
Sc2_C_17,Sc2_A_1,0.35974368897590436
Sc2_C_18,Sc2_A_1,0.32473536877547404
Sc2_C_19,Sc2_A_1,0.3649712599856324
Sc2_C_20,Sc2_A_1,0.3695816589967935
Sc2_A_1,Sc2_A_2,0.039249523654763085
Sc2_A_2,Sc2_A_2,0.0
Sc2_A_3,Sc2_A_2,0.0502336047311428
Sc2_A_4,Sc2_A_2,0.05862244639596459
Sc2_A_5,Sc2_A_2,0.04067011844178181
Sc2_A_6,Sc2_A_2,0.037681048554285335
Sc2_A_7,Sc2_A_2,0.05396615951382744
Sc2_A_8,Sc2_A_2,0.05553494372352896
Sc2_A_9,Sc2_A_2,0.04650519243926188
Sc2_A_10,Sc2_A_2,0.061698125219429745
Sc2_A_11,Sc2_A_2,0.06558778798546194
Sc2_A_12,Sc2_A_2,0.07566807406205245
Sc2_A_13,Sc2_A_2,0.06388403280079369
Sc2_A_14,Sc2_A_2,0.059331116810256046
Sc2_A_15,Sc2_A_2,0.061454877561628596
Sc2_A_16,Sc2_A_2,0.0781580457947979
Sc2_A_17,Sc2_A_2,0.07146970170010103
Sc2_A_18,Sc2_A_2,0.06451978727036367
Sc2_A_19,Sc2_A_2,0.06320766740415107
Sc2_A_20,Sc2_A_2,0.04730121604995774
