,Sc3_A_1,Sc3_A_2,Sc3_A_3,Sc3_A_4,Sc3_A_5,Sc3_A_6,Sc3_A_7,Sc3_A_8,Sc3_A_9,Sc3_A_10,Sc3_A_11,Sc3_A_12,Sc3_A_13,Sc3_A_14,Sc3_A_15,Sc3_A_16,Sc3_A_17,Sc3_A_18,Sc3_A_19,Sc3_A_20,Sc3_B_1,Sc3_B_2,Sc3_B_3,Sc3_B_4,Sc3_B_5,Sc3_B_6,Sc3_B_7,Sc3_B_8,Sc3_B_9,Sc3_B_10,Sc3_B_11,Sc3_B_12,Sc3_B_13,Sc3_B_14,Sc3_B_15,Sc3_B_16,Sc3_B_17,Sc3_B_18,Sc3_B_19,Sc3_B_20,Sc3_C_1,Sc3_C_2,Sc3_C_3,Sc3_C_4,Sc3_C_5,Sc3_C_6,Sc3_C_7,Sc3_C_8,Sc3_C_9,Sc3_C_10,Sc3_C_11,Sc3_C_12,Sc3_C_13,Sc3_C_14,Sc3_C_15,Sc3_C_16,Sc3_C_17,Sc3_C_18,Sc3_C_19,Sc3_C_20
Sc3_A_1,0.0,0.02769117368061802,0.043649409671606576,0.026895732005684847,0.03538459081283718,0.050064025282448577,0.05515145430537072,0.08337342724415764,0.03975113122173202,0.08973594268123253,0.07092622738066134,0.05502502204619664,0.05209128958731435,0.1054263765914647,0.11904722776772592,0.05502502204619664,0.09527386862029086,0.102841944678148,0.09908095870441846,0.11194307004039394,0.13728728403438073,0.09138026800853694,0.11738462996356802,0.13026465999744397,0.12790616207693795,0.11306324199180506,0.12441935418089589,0.09326215346536515,0.13567536521849977,0.12223461634742794,0.12085478299299612,0.13570025777637273,0.123320429685296,0.13074351437148257,0.11221643064030484,0.1368361707140826,0.1598503968974494,0.13403457896768922,0.09748137268743129,0.20113377538108845,0.08597370679133465,0.14617625687589209,0.09984416661467055,0.07483072188712747,0.11305208299404379,0.13682239109127148,0.13654381344232736,0.07763298605711333,0.16646781676113853,0.13751451222956623,0.18398659339912204,0.19352612098459376,0.16536661402974162,0.1212909310898852,0.12771299097484834,0.1358713289568031,0.12222498346267752,0.1322182785581244,0.16347508416673817,0.125120505016866
Sc3_A_2,0.02769117368061802,0.0,0.050469520787298716,0.041054948494598786,0.038233134891512255,0.045277197615680276,0.06366118067581772,0.09410844131502882,0.04083357709789315,0.09508138437006552,0.07079486684959191,0.055594144425912484,0.06088039464973283,0.11970008173930469,0.11278405561128368,0.055594144425912484,0.11326903083389739,0.13141191912869332,0.09795165516458093,0.12329281897208555,0.14305537158326653,0.10516117127908797,0.13026434685104893,0.14027932938730114,0.14180787745077628,0.1192450156459054,0.13906249853767882,0.10503938718545369,0.1458790327304531,0.13468907027618815,0.13759296204150284,0.1483321117389329,0.13785674252546332,0.14639054756626713,0.13211778259477258,0.15502594490732413,0.18051355698380278,0.14949285078216712,0.10431691331631243,0.22245557654179327,0.1113455826653934,0.15066373225183538,0.11126448320172921,0.09072207290630563,0.11505619212108331,0.15677553065729766,0.14753944928091078,0.08102770750094712,0.1769618704693966,0.14253410664075417,0.19071406693266724,0.22028251325687553,0.18040997916270007,0.11887746266169208,0.13711146078223857,0.14248748923524557,0.13259216192249745,0.12891958669988957,0.17611949946510397,0.1377736519790952
Sc3_A_3,0.043649409671606576,0.050469520787298716,0.0,0.06008508804400903,0.050604426673171,0.0536177890480547,0.05588328176823176,0.08913959645196634,0.04274239959932746,0.07583190765098757,0.08721924541956516,0.06601986971548468,0.05626763269625157,0.10749361075710229,0.13392382286489324,0.06601986971548468,0.10817339262618897,0.13497896442723945,0.09394875651562484,0.12034077095697449,0.15218406072775947,0.10893061061874709,0.13815932379150409,0.13415603452225233,0.13514330672504493,0.11881701244438048,0.1269786191609723,0.10685832268461048,0.14473057550505963,0.12806167574215832,0.12437536253688009,0.14100380450271832,0.13067452756035314,0.14179842409614052,0.11506120123490282,0.15342240772725713,0.1639756824539479,0.1399561770521046,0.10984713112600619,0.20014344145657004,0.11200699161510708,0.14530234588013624,0.11724586154433625,0.09542630387917583,0.12032657391019819,0.14274169943502046,0.13915435011982558,0.09870489666697335,0.18092679772985842,0.13970010591767756,0.18585109428697433,0.19864809990895138,0.16150041727115028,0.11991950425694242,0.13478376846894002,0.14208112960346242,0.12611407461484547,0.1334506038654255,0.16860940199233365,0.11684643425817576
Sc3_A_4,0.026895732005684847,0.041054948494598786,0.06008508804400903,0.0,0.03322674250419433,0.0531671191849008,0.05458082770376238,0.08126392968136875,0.04133855105834572,0.09013337519827025,0.08240466190984841,0.07009577567746328,0.04839729854844288,0.11853579362110256,0.1329290244040212,0.07009577567746328,0.10217624373206435,0.10237197130627507,0.10203245854014875,0.13238473849651755,0.13450784639296343,0.08898631423947856,0.11997761322826161,0.11867156813273594,0.1186629687800248,0.11841589236965966,0.11830546168630696,0.08540471021057028,0.1285413229925283,0.11712804624651252,0.11025623076504021,0.12711194069987652,0.12078492307002298,0.11722630077691809,0.10388235327870365,0.1290620650069524,0.14251675680595466,0.11929635647266024,0.09892898291724816,0.21308970878418476,0.09589272656563352,0.14846775074632745,0.1033794351961036,0.08412455045261424,0.1078873083280043,0.15385010881952532,0.13637708431768092,0.09114759982677623,0.16719580569915626,0.14505388300512023,0.18390055698944496,0.2070805623318469,0.1748660702073025,0.14114445773015571,0.15062010222670008,0.15111865888065856,0.14026033670467786,0.1422529797358747,0.17222684314938885,0.14573476920033623
Sc3_A_5,0.03538459081283718,0.038233134891512255,0.050604426673171,0.03322674250419433,0.0,0.04655556758698509,0.05804409051124615,0.08737494384151545,0.045737863527395506,0.08524318657932028,0.07798233391647369,0.07294066898665708,0.06046075762803782,0.12791803226924792,0.13071353933712637,0.07294066898665708,0.11417380844452896,0.13285470721369375,0.10406555692007613,0.12155223829863826,0.13888346022585207,0.08698624836125346,0.1250495271820431,0.11851122386860624,0.12119590271238534,0.11163928427484215,0.1096904007622721,0.08623170720218287,0.11993665376487361,0.11586138766381426,0.10693101844475472,0.12010633185906894,0.11946094156520815,0.11460772443835043,0.10479753203698206,0.1335602739506231,0.15480336100885206,0.1287901881464525,0.09304023495083391,0.20133415960782697,0.10973036497640598,0.15446950564578832,0.11327033412094778,0.08930597468067536,0.11931432797667152,0.15956742270986224,0.14411823634733034,0.09039542317633531,0.175403597633497,0.1475357883356112,0.19188041869222905,0.21251872455692633,0.18455192055863245,0.13362465476311725,0.14893170886081275,0.1512101854751663,0.14205121183994496,0.14295942302311693,0.17332428161724778,0.14401900854012162
Sc3_A_6,0.050064025282448577,0.045277197615680276,0.0536177890480547,0.0531671191849008,0.04655556758698509,0.0,0.07327559267507999,0.09315289359361079,0.049355493487943325,0.08620037161845595,0.07550616870290061,0.05964343109813741,0.06764136372466378,0.139933143288415,0.11737133702342861,0.05964343109813741,0.10603256354932944,0.15409442845431898,0.10633234949671588,0.1127287776862127,0.13680986046716992,0.10416556087731665,0.12097957612671895,0.12541930566023685,0.13117983935635757,0.10197212770027708,0.10614978449954782,0.1028422328691323,0.1316097227766313,0.1168149494697781,0.11313899069176891,0.12430039023477768,0.11005592813918774,0.11774266710401005,0.11203167631805,0.12232949682569605,0.1567270744455147,0.1298766291719191,0.0923928051356041,0.17468846835227436,0.11632770339640142,0.13824983326751406,0.12168155215301557,0.09249979407809306,0.1263989500553364,0.14615609961101783,0.13990900869624712,0.09901968410259043,0.1899495532051949,0.14024382875719477,0.18664961487914877,0.20940536203181592,0.18923302441722478,0.1220458494466714,0.14208566305843884,0.15270300047257035,0.14159383161326222,0.1494052366264862,0.18535674386301237,0.12242610325029424
Sc3_A_7,0.05515145430537072,0.06366118067581772,0.05588328176823176,0.05458082770376238,0.05804409051124615,0.07327559267507999,0.0,0.08288815286783124,0.06733149797552385,0.08530026767399357,0.10003555672464914,0.09383241283198818,0.05765162394250278,0.11324495438342541,0.13591311011365492,0.09383241283198818,0.11112408869087631,0.12580253390193497,0.09576094232898147,0.1398029499600345,0.15648460931656227,0.10943070941758115,0.13969110291089126,0.14308461018318264,0.14274913126572508,0.12990934022451694,0.13632448092272897,0.1183986873134032,0.15592771769908753,0.1350294580189536,0.13400035388706677,0.1494768491788092,0.1367903450638096,0.15004439879197995,0.11933188662840977,0.16131610454365686,0.17031481386780722,0.14760341201585692,0.12235010204252739,0.22871432334389574,0.09005217810851485,0.13914625528127844,0.10151904774140774,0.07043256300309719,0.11578896372758518,0.1382953244927725,0.13362613306029802,0.08589151314301935,0.15854711111659403,0.10409355159398914,0.17699780553395916,0.20082913852525885,0.16655147568066753,0.1518073240327159,0.13295131577785324,0.13180162929483696,0.13863926414661953,0.14262843458880325,0.15878521939959434,0.14518213179091888
Sc3_A_8,0.08337342724415764,0.09410844131502882,0.08913959645196634,0.08126392968136875,0.08737494384151545,0.09315289359361079,0.08288815286783124,0.0,0.09181553202061721,0.10473662131862871,0.1229399110597229,0.11477545048524562,0.09018027005698637,0.14373736426929096,0.16351790456720927,0.11477545048524562,0.08625511043139822,0.122564125916368,0.08594298053157845,0.10985668233207357,0.15563714801551554,0.12585301006932414,0.12421208687741125,0.13952883749447464,0.12062518748259277,0.13767818603836368,0.1456916354225235,0.09988470366655555,0.15541672399173412,0.13358983696622018,0.1273427946782697,0.15287838428567224,0.13670741405482723,0.13742794354842303,0.126209789568954,0.1469721307034093,0.15517873875671673,0.13732950366791785,0.12230967210494981,0.22344074577624895,0.11950467743624837,0.1366594317190184,0.09221862396708469,0.10957086774158076,0.13319631336388027,0.12323792574942882,0.14194775499856294,0.12714734874181421,0.18061914100595944,0.11254779682029714,0.18287547745875654,0.19661665461296385,0.17389498178447904,0.1847264617044726,0.08943587463761304,0.14471689422737277,0.14199454033998626,0.150557722805846,0.173269297728883,0.1666686485386888
Sc3_A_9,0.03975113122173202,0.04083357709789315,0.04274239959932746,0.04133855105834572,0.045737863527395506,0.049355493487943325,0.06733149797552385,0.09181553202061721,0.0,0.0892830710030682,0.08098450533964163,0.04816065299392014,0.07146964679054968,0.12481498199409424,0.11712321459331887,0.04816065299392014,0.09845908183807583,0.12567132353685295,0.09385194388205964,0.12011159287824202,0.15025347630111496,0.09622111838934677,0.13159253492447964,0.1301754898705645,0.13003725849267167,0.12514859330974293,0.12344143015038034,0.10935661445782052,0.13826088157518124,0.12945640769876687,0.11797230254896895,0.13875240789876042,0.1345675815512567,0.13512187203279968,0.11693015768751092,0.14654203972871405,0.15639021091384397,0.13251192751272278,0.1107538365228834,0.20282570505543673,0.11263893617169551,0.1457495045716729,0.1193427901800388,0.10876261713922586,0.11443408043351977,0.16008760481533035,0.13192793137275438,0.10047961049562915,0.18375324601569332,0.1532956991122716,0.18035668361138768,0.21084943000139234,0.17481378298011108,0.1231097150239917,0.14901810520865932,0.15481182302963725,0.13828126675122876,0.13406390899146925,0.17808043304034826,0.12457435500702552
Sc3_A_10,0.08973594268123253,0.09508138437006552,0.07583190765098757,0.09013337519827025,0.08524318657932028,0.08620037161845595,0.08530026767399357,0.10473662131862871,0.0892830710030682,0.0,0.1254608974664566,0.12407024497534991,0.08348283345730212,0.1390302977670087,0.1599533540901905,0.12407024497534991,0.10972871913109039,0.14323900412089297,0.13361395160849,0.13839886153293068,0.15124558924453246,0.11701354336493619,0.1197806713573989,0.13014295616677507,0.1347658093335261,0.1318246402299983,0.12838146764137348,0.11182361873220725,0.1489907318832997,0.13503189464694454,0.13177788082196273,0.14224768107169572,0.13634393049145577,0.14309926597791367,0.12132950456511438,0.15500447822591612,0.15951377146232826,0.1425745271965254,0.11373835240821539,0.20920336214191304,0.12782307894292644,0.13830772866758334,0.14817999973712603,0.11455559739147025,0.1439708432191814,0.1528042245114447,0.1612839645440841,0.1275582020846342,0.19056660990873353,0.16614634437148357,0.19178270901521566,0.19156598390611213,0.18848805319460615,0.18360022225140515,0.16490857528795144,0.18088223045335494,0.1532908061532947,0.17226404707547827,0.17843514977810848,0.16199344497335422
