,Sc1_A_1,Sc1_A_2,Sc1_A_3,Sc1_A_4,Sc1_A_5,Sc1_A_6,Sc1_A_7,Sc1_A_8,Sc1_A_9,Sc1_A_10,Sc1_A_11,Sc1_A_12,Sc1_A_13,Sc1_A_14,Sc1_A_15,Sc1_A_16,Sc1_A_17,Sc1_A_18,Sc1_A_19,Sc1_A_20,Sc1_B_1,Sc1_B_2,Sc1_B_3,Sc1_B_4,Sc1_B_5,Sc1_B_6,Sc1_B_7,Sc1_B_8,Sc1_B_9,Sc1_B_10,Sc1_B_11,Sc1_B_12,Sc1_B_13,Sc1_B_14,Sc1_B_15,Sc1_B_16,Sc1_B_17,Sc1_B_18,Sc1_B_19,Sc1_B_20,Sc1_C_1,Sc1_C_2,Sc1_C_3,Sc1_C_4,Sc1_C_5,Sc1_C_6,Sc1_C_7,Sc1_C_8,Sc1_C_9,Sc1_C_10,Sc1_C_11,Sc1_C_12,Sc1_C_13,Sc1_C_14,Sc1_C_15,Sc1_C_16,Sc1_C_17,Sc1_C_18,Sc1_C_19,Sc1_C_20
Sc1_A_1,0.0,0.06631044938505948,0.06232656392028513,0.06372251476158519,0.08627908527624428,0.08528938926137364,0.08288614705168507,0.09804762811345491,0.06897451485759087,0.08063530206492664,0.03950765802697487,0.08085386455026589,0.0900026417706079,0.07617242612619846,0.08865544707526474,0.09182524341090981,0.08116281970679007,0.10862131031313138,0.06976574721146389,0.07905498196705174,0.629639980384314,0.6243865414627412,0.6324515494692211,0.6260826236349714,0.6231006846574982,0.6200658580621083,0.630965411520936,0.6089221710167163,0.6272648181309104,0.6406979273484272,0.6164351891504043,0.6392723804275819,0.6064771041319205,0.6191703073257495,0.6309294179585478,0.6123268912095345,0.6408992471279623,0.6179101096143396,0.6312590866432573,0.6380852042231452,0.5523298898164559,0.5929990039666834,0.5824812196828546,0.5547735878760914,0.5746089714758769,0.5567266035712959,0.5911464149009407,0.5615969786056458,0.5756668300273637,0.5871018950883324,0.5906193959795787,0.5849594600072833,0.5404346628296086,0.5804071002806875,0.5910126437017047,0.5668837338645971,0.5833096015899586,0.5620998772816175,0.5882509303341614,0.5948374744054254
Sc1_A_2,0.06631044938505948,0.0,0.05685401437091553,0.06601108396885402,0.08486772288998778,0.07173099986146558,0.06758631691614214,0.0815495794798613,0.08103434754885064,0.06566086881388922,0.08238834295359176,0.045225800000187055,0.07477471907926436,0.06461543102951717,0.07698367208561785,0.0781192929017328,0.06438880333773511,0.05919305725612578,0.06571812639155272,0.07705162226141837,0.6255403607967492,0.6160132998392882,0.623320836905055,0.6249942048312951,0.6162974190833603,0.6162840346698848,0.6252875054589043,0.6038424494149939,0.6219483231520506,0.6331512555140489,0.6179076729940838,0.6306030455517635,0.6040231838170876,0.6143656947256866,0.6172779776614444,0.6075157542751257,0.6354760804601887,0.6134354786977322,0.6216252698817553,0.6294170254717055,0.5564112680432574,0.6007641565549333,0.5919605032243801,0.5692539555862057,0.581677392306521,0.5659281170042935,0.5978006018224707,0.5731703328663875,0.5849092389129713,0.5966698455446471,0.5958957425980136,0.5920609263801312,0.5492447783933235,0.5886957432646167,0.5994153109695983,0.5787863901694381,0.5896983219858603,0.5728673155567715,0.5949184921142844,0.6012326588184174
Sc1_A_3,0.06232656392028513,0.05685401437091553,0.0,0.054183763078547886,0.08374327896387068,0.06518020681694892,0.06259553659765982,0.08520916090581077,0.06556639016927646,0.06507253497876808,0.0657724134892187,0.07221598007989183,0.08473459473623546,0.06726665120463726,0.0753294649554177,0.056402609773271495,0.06995530488499413,0.09350574151367175,0.05718702131240572,0.06598683935721261,0.603094282945918,0.595467708315695,0.6030652721724175,0.5986729072906078,0.5896516827348568,0.5942718158340996,0.5997356626709103,0.5858640576879007,0.5976419626128108,0.6083657714667878,0.5922195208843999,0.608284252011994,0.5774299645560619,0.5907827179606071,0.5991136741431342,0.5843011180248543,0.6121056676049137,0.595030638839068,0.6003864064288185,0.609033554897078,0.5322308091762542,0.5761608452919558,0.5698994130767095,0.5409805301873993,0.5610269870437314,0.5394302382895282,0.5745699704137068,0.5506746896559456,0.557668361980669,0.5741821097981767,0.5714468964833307,0.5703799325312311,0.527596754683403,0.5654891460436148,0.5748921985891572,0.5555673358566954,0.5661022286568151,0.5446568714164692,0.5747829882054734,0.5780195193343505
Sc1_A_4,0.06372251476158519,0.06601108396885402,0.054183763078547886,0.0,0.09293046279594475,0.0581339809575846,0.07170356630123187,0.09815451922355123,0.06430554830570911,0.06772900125928538,0.08568077620839132,0.07588341479374994,0.075328692341192,0.06704500327086527,0.07965000991866189,0.0828634697139754,0.07061162273209931,0.1061512614543696,0.06499723642515398,0.07648425271612802,0.6248784938202905,0.612526550173481,0.6228993818565326,0.6224160233119612,0.6096324648995721,0.6166779164693867,0.6239341890113107,0.6031489305094513,0.6195286392428474,0.6304481191986658,0.6042957136141804,0.6302649401425217,0.6010955457884606,0.6113875193023139,0.6201156657758973,0.5976408264013464,0.6369740964570492,0.6110798389197447,0.6203848765830627,0.6324661754510492,0.5344156219844558,0.5761648173401891,0.5668158851828715,0.54547459469942,0.5586331619091764,0.5397955771657053,0.5751072044565193,0.549955120069126,0.556737669631276,0.5725287303475608,0.571968670989212,0.5689435831404284,0.5267248440228129,0.5642688810777542,0.5748789286635271,0.5518246668119606,0.5633711476284147,0.5440229329925605,0.571782605865927,0.5794088081160675
Sc1_A_5,0.08627908527624428,0.08486772288998778,0.08374327896387068,0.09293046279594475,0.0,0.09646220844926146,0.09727120380402243,0.12276908822280608,0.09598789072608904,0.09136157556801172,0.09451505615916278,0.095265983602976,0.10131598903115024,0.10192401606125923,0.09900826214809477,0.09449594016935514,0.08803907392599353,0.12462458811873656,0.08797114796727112,0.09754267605709,0.6333746395368466,0.6335163173799399,0.6335281888593591,0.627362517090956,0.6285887597489686,0.6280439837404894,0.638466659175951,0.6095782933069598,0.6353936061876644,0.641762691379048,0.6211454321098402,0.6421270723152954,0.6109376167742697,0.6240525774454361,0.6343452910479319,0.6253061916710583,0.6435494721368116,0.6197762295250004,0.6361303932913448,0.641038988205652,0.5291655042794093,0.5674119908649866,0.5568103250028762,0.5211389813523629,0.5501742822471294,0.5336082136039967,0.5677273467104695,0.5137434793537372,0.5547998659349782,0.5627944735786126,0.5648888008199677,0.5601718582252493,0.5157541707956126,0.5564540508246043,0.56321564394215,0.5484043695243593,0.5611063236611799,0.5345552911902525,0.5584091302984497,0.5721713282526654
Sc1_A_6,0.08528938926137364,0.07173099986146558,0.06518020681694892,0.0581339809575846,0.09646220844926146,0.0,0.07605561965699448,0.10017298636766858,0.07990434104211763,0.061038654290244576,0.10059298661624738,0.08148446107663243,0.08703505069454054,0.0820809210607516,0.07807372866665296,0.08823461162651947,0.0731222794216676,0.12176056224050946,0.0713658043000126,0.09100058296195424,0.6015910816703107,0.5744491125001032,0.6000407309280076,0.6006194647307279,0.5835035552208678,0.5908724984281943,0.6027883928029927,0.5819655932397466,0.6027475189814504,0.6064090480076612,0.5846469402223632,0.603575379906695,0.5796434574781668,0.5918911491029489,0.5967026463279415,0.5668830505176521,0.6089989165865012,0.5866204681994123,0.5932711332167937,0.6069027939003528,0.5432988359067226,0.584606707471001,0.5739687065532499,0.5553137402825283,0.566658017640815,0.5492803560574472,0.5792501254848897,0.5556748589856457,0.5694531109974041,0.5806282274732308,0.5804370109972743,0.5764858378040816,0.5359628775902199,0.5718429142252419,0.5839651338610063,0.5574828720484877,0.57099222008922,0.55392323862231,0.5769663168094412,0.587183667156761
Sc1_A_7,0.08288614705168507,0.06758631691614214,0.06259553659765982,0.07170356630123187,0.09727120380402243,0.07605561965699448,0.0,0.08763889948234471,0.08133271856881696,0.07328579490750176,0.1055394064914077,0.07293699609203186,0.056424618789874814,0.07228466572548908,0.08395611923755009,0.08727126851267353,0.06068722874480337,0.10361248894674113,0.07430847605387303,0.07257914520843856,0.6207573488350353,0.6149245420989019,0.6180035590396402,0.6198902111849346,0.6108967318689119,0.6099027689351988,0.6258006477105267,0.5961669350470318,0.6172807196554804,0.6237083013846736,0.6081452445281718,0.6272286285086128,0.5927789132735408,0.6073344386745392,0.6203640492714441,0.6051778696139736,0.6309000900539615,0.6049822664599556,0.6206188034153102,0.6272006602497602,0.5472817822246785,0.5936057437468598,0.5878697819948517,0.5687416122491206,0.5783714931336372,0.5579603798212701,0.5924816593567815,0.5672873190140819,0.5806110155746901,0.591078560605474,0.5896620414087846,0.589070231135602,0.5427229896053806,0.580758502456553,0.5962764566370244,0.5718557383077869,0.5830034857784034,0.5709440934672596,0.5924583304225461,0.5962813292062614
Sc1_A_8,0.09804762811345491,0.0815495794798613,0.08520916090581077,0.09815451922355123,0.12276908822280608,0.10017298636766858,0.08763889948234471,0.0,0.10265911842848552,0.09826975554142914,0.11766347039255975,0.09103305921169169,0.11490142925603974,0.0680373930605086,0.11507713601434222,0.10289489861933121,0.09341770669348792,0.12448969589142977,0.0816267613830789,0.09236849292147942,0.6534466372815875,0.647751561387016,0.6493809083435176,0.6514936564513049,0.6434356040229703,0.6400689894740337,0.6587826224805768,0.6336275717103311,0.6474353884305089,0.6567084869321167,0.643564242121792,0.6542025903578128,0.6302177059112937,0.6431185982336225,0.6492374299655035,0.630525939396734,0.6602263390132903,0.6442271107626926,0.6510010671665671,0.6561189843994057,0.5924839559478429,0.6388291884571481,0.6269874307080352,0.6069843719360595,0.6204125233253439,0.602756078889967,0.6346520852274871,0.6109187757032726,0.6208560808131143,0.6311882580686436,0.6316240598842883,0.630751686309258,0.5829711154208073,0.6233682850737277,0.6374477790431465,0.6137845284675536,0.6268757303982174,0.6119075179848055,0.6331885275575333,0.6373462540506087
Sc1_A_9,0.06897451485759087,0.08103434754885064,0.06556639016927646,0.06430554830570911,0.09598789072608904,0.07990434104211763,0.08133271856881696,0.10265911842848552,0.0,0.08366058498866524,0.09413678158218797,0.09061259090062401,0.09667023030714939,0.0778808189775052,0.08785731216298998,0.09758619704709548,0.08365293358509218,0.11224848922126152,0.0673340231037296,0.07900478615291251,0.6221972562954623,0.6095605428254265,0.6194589753125669,0.6157670063878585,0.6085697659801461,0.6082778428086042,0.6248126558111147,0.6014682117863928,0.6182840965512169,0.6233495854190167,0.6022283817082574,0.6254850772553471,0.5987827944293163,0.6075446517494705,0.6179409683333722,0.5958619519234332,0.6272408406527672,0.611399556796105,0.6134173992847807,0.6274170456440507,0.5541282932652392,0.5960373414550014,0.586122978420829,0.5631636112732364,0.5778649997485633,0.560980273920088,0.5906492770283045,0.5656014104921246,0.5783106752448923,0.5895457975534975,0.5920701936531083,0.5885630255218047,0.545068269939271,0.5838062593598119,0.5951022337986979,0.5719069541533139,0.583206351799406,0.565929771773347,0.5911533283273458,0.5945174942849876
Sc1_A_10,0.08063530206492664,0.06566086881388922,0.06507253497876808,0.06772900125928538,0.09136157556801172,0.061038654290244576,0.07328579490750176,0.09826975554142914,0.08366058498866524,0.0,0.1020212240446674,0.0688773616834486,0.07794107029507347,0.07372950797298539,0.07038454072521283,0.06436483524225434,0.0768646979790435,0.10072073117612934,0.06433605474084436,0.07903039486315011,0.610089754420256,0.599728415019054,0.6116346193088853,0.6086535052365307,0.6029301867516319,0.6008349244378902,0.617617547781508,0.5918737125800433,0.6095624731816982,0.6224712631195966,0.601050833833809,0.6169939864849359,0.584811737096307,0.601416342678923,0.6053670418133386,0.583807764947601,0.6234522274730143,0.5849967542779332,0.6105474079303497,0.6171810989401476,0.5605195284918215,0.6038153407123363,0.5904904861610649,0.5700136739071169,0.581950506147859,0.5668876899668569,0.5993914629442922,0.5734493059909744,0.5854934530250231,0.597191461211056,0.596525303474118,0.5937812801021952,0.5520168022403413,0.5875502958451497,0.6006232489013978,0.5783233765516731,0.5872644487116966,0.5730387595236642,0.5946488053702642,0.6023268044977832
