source,target,cosine_distance
Sc1_C_16,Sc1_A_7,0.060164150579686826
Sc1_C_17,Sc1_A_7,0.06632714341278267
Sc1_C_18,Sc1_A_7,0.061871447667776636
Sc1_C_19,Sc1_A_7,0.06631592973646616
Sc1_C_20,Sc1_A_7,0.0663617703937347
Sc1_A_1,Sc1_A_8,0.004736773283954943
Sc1_A_2,Sc1_A_8,0.0028651368190675264
Sc1_A_3,Sc1_A_8,0.0036593746255775272
Sc1_A_4,Sc1_A_8,0.005315280758794061
Sc1_A_5,Sc1_A_8,0.004631531459366567
Sc1_A_6,Sc1_A_8,0.004315408517610697
Sc1_A_7,Sc1_A_8,0.004097617572765833
Sc1_A_8,Sc1_A_8,0.0
Sc1_A_9,Sc1_A_8,0.0031790023962557923
Sc1_A_10,Sc1_A_8,0.0035689628568020826
Sc1_A_11,Sc1_A_8,0.004438255271544067
Sc1_A_12,Sc1_A_8,0.004008619486625453
Sc1_A_13,Sc1_A_8,0.004374970986847693
Sc1_A_14,Sc1_A_8,0.003263199174066367
Sc1_A_15,Sc1_A_8,0.007901386129907428
Sc1_A_16,Sc1_A_8,0.004173456177739343
Sc1_A_17,Sc1_A_8,0.004166334383024495
Sc1_A_18,Sc1_A_8,0.0032141048892213586
Sc1_A_19,Sc1_A_8,0.004549369431780637
Sc1_A_20,Sc1_A_8,0.004222155273377215
Sc1_B_1,Sc1_A_8,0.08104638684120735
Sc1_B_2,Sc1_A_8,0.06771853486384494
Sc1_B_3,Sc1_A_8,0.07525147925013709
Sc1_B_4,Sc1_A_8,0.0750472093269513
Sc1_B_5,Sc1_A_8,0.07093431910457781
Sc1_B_6,Sc1_A_8,0.07261825483083195
Sc1_B_7,Sc1_A_8,0.07405167023719206
Sc1_B_8,Sc1_A_8,0.06371515912523407
Sc1_B_9,Sc1_A_8,0.06939768633364396
Sc1_B_10,Sc1_A_8,0.07225664109809538
Sc1_B_11,Sc1_A_8,0.07419093390993503
Sc1_B_12,Sc1_A_8,0.07649206048354351
Sc1_B_13,Sc1_A_8,0.06756949173065774
Sc1_B_14,Sc1_A_8,0.06930573421665998
Sc1_B_15,Sc1_A_8,0.074732633801874
Sc1_B_16,Sc1_A_8,0.06515849609093127
Sc1_B_17,Sc1_A_8,0.07814887788246838
Sc1_B_18,Sc1_A_8,0.06605973412446531
Sc1_B_19,Sc1_A_8,0.06875814727924301
Sc1_B_20,Sc1_A_8,0.07632164710672074
Sc1_C_1,Sc1_A_8,0.06850461659519169
Sc1_C_2,Sc1_A_8,0.07617246238430175
Sc1_C_3,Sc1_A_8,0.07121537658538268
Sc1_C_4,Sc1_A_8,0.06735052308859046
Sc1_C_5,Sc1_A_8,0.06994203092197127
Sc1_C_6,Sc1_A_8,0.06898187658950983
Sc1_C_7,Sc1_A_8,0.072138769731804
Sc1_C_8,Sc1_A_8,0.06777361565955897
Sc1_C_9,Sc1_A_8,0.06839083438145177
Sc1_C_10,Sc1_A_8,0.07236826877290492
Sc1_C_11,Sc1_A_8,0.07342654034634721
Sc1_C_12,Sc1_A_8,0.07321448804576414
Sc1_C_13,Sc1_A_8,0.07050788693418275
Sc1_C_14,Sc1_A_8,0.07183415657992365
Sc1_C_15,Sc1_A_8,0.07498891090156912
Sc1_C_16,Sc1_A_8,0.06569343887065571
Sc1_C_17,Sc1_A_8,0.07308793784276546
Sc1_C_18,Sc1_A_8,0.06802857958621022
Sc1_C_19,Sc1_A_8,0.07325606216054403
Sc1_C_20,Sc1_A_8,0.07209732837639893
Sc1_A_1,Sc1_A_9,0.003458021498060404
Sc1_A_2,Sc1_A_9,0.0037569318146808417
Sc1_A_3,Sc1_A_9,0.002724194574469041
Sc1_A_4,Sc1_A_9,0.002804666293934943
Sc1_A_5,Sc1_A_9,0.0031588144697429765
Sc1_A_6,Sc1_A_9,0.003309868526318205
Sc1_A_7,Sc1_A_9,0.0032285234957837305
Sc1_A_8,Sc1_A_9,0.0031790023962557923
Sc1_A_9,Sc1_A_9,0.0
Sc1_A_10,Sc1_A_9,0.0032383592179001663
Sc1_A_11,Sc1_A_9,0.0036987160360308913
Sc1_A_12,Sc1_A_9,0.004369163700021272
Sc1_A_13,Sc1_A_9,0.0035717236847653266
Sc1_A_14,Sc1_A_9,0.002992557106231808
Sc1_A_15,Sc1_A_9,0.005228837305152889
Sc1_A_16,Sc1_A_9,0.0034547548799106487
Sc1_A_17,Sc1_A_9,0.0034912703249373456
Sc1_A_18,Sc1_A_9,0.004009683531570274
Sc1_A_19,Sc1_A_9,0.0033032315770664678
Sc1_A_20,Sc1_A_9,0.004050332323911721
Sc1_B_1,Sc1_A_9,0.07673478773126108
Sc1_B_2,Sc1_A_9,0.06365218809059492
Sc1_B_3,Sc1_A_9,0.07075653233289081
Sc1_B_4,Sc1_A_9,0.06895949170800342
Sc1_B_5,Sc1_A_9,0.06666716198909706
Sc1_B_6,Sc1_A_9,0.06839504909184246
Sc1_B_7,Sc1_A_9,0.06962055314672577
Sc1_B_8,Sc1_A_9,0.05935344370539375
Sc1_B_9,Sc1_A_9,0.06585064998192236
Sc1_B_10,Sc1_A_9,0.06773113794747676
Sc1_B_11,Sc1_A_9,0.06757612811689406
Sc1_B_12,Sc1_A_9,0.07151980862654927
Sc1_B_13,Sc1_A_9,0.06384772436993913
Sc1_B_14,Sc1_A_9,0.06458488592941214
Sc1_B_15,Sc1_A_9,0.07002382860861833
Sc1_B_16,Sc1_A_9,0.05978080676845143
Sc1_B_17,Sc1_A_9,0.07290408416941674
