Author,doc_id,WE1,WE2,WE3,WE4,WE5,WE6,WE7,WE8,WE9,WE10,WE11,WE12,WE13,WE14,WE15,WE16,WE17,WE18,WE19,WE20,WE21,WE22,WE23,WE24,WE25,WE26,WE27,WE28,WE29,WE30,WE31,WE32,WE33,WE34,WE35,WE36,WE37,WE38,WE39,WE40,WE41,WE42,WE43,WE44,WE45,WE46,WE47,WE48,WE49,WE50,WE51,WE52,WE53,WE54,WE55,WE56,WE57,WE58,WE59,WE60,WE61,WE62,WE63,WE64,WE65,WE66,WE67,WE68,WE69,WE70,WE71,WE72,WE73,WE74,WE75,WE76,WE77,WE78,WE79,WE80,WE81,WE82,WE83,WE84,WE85,WE86,WE87,WE88,WE89,WE90,WE91,WE92,WE93,WE94,WE95,WE96,WE97,WE98,WE99,WE100,WE101,WE102,WE103,WE104,WE105,WE106,WE107,WE108,WE109,WE110,WE111,WE112,WE113,WE114,WE115,WE116,WE117,WE118,WE119,WE120,WE121,WE122,WE123,WE124,WE125,WE126,WE127,WE128,WE129,WE130,WE131,WE132,WE133,WE134,WE135,WE136,WE137,WE138,WE139,WE140,WE141,WE142,WE143,WE144,WE145,WE146,WE147,WE148,WE149,WE150,WE151,WE152,WE153,WE154,WE155,WE156,WE157,WE158,WE159,WE160,WE161,WE162,WE163,WE164,WE165,WE166,WE167,WE168,WE169,WE170,WE171,WE172,WE173,WE174,WE175,WE176,WE177,WE178,WE179,WE180,WE181,WE182,WE183,WE184,WE185,WE186,WE187,WE188,WE189,WE190,WE191,WE192,WE193,WE194,WE195,WE196,WE197,WE198,WE199,WE200,WE201,WE202,WE203,WE204,WE205,WE206,WE207,WE208,WE209,WE210,WE211,WE212,WE213,WE214,WE215,WE216,WE217,WE218,WE219,WE220,WE221,WE222,WE223,WE224,WE225,WE226,WE227,WE228,WE229,WE230,WE231,WE232,WE233,WE234,WE235,WE236,WE237,WE238,WE239,WE240,WE241,WE242,WE243,WE244,WE245,WE246,WE247,WE248,WE249,WE250,WE251,WE252,WE253,WE254,WE255,WE256,WE257,WE258,WE259,WE260,WE261,WE262,WE263,WE264,WE265,WE266,WE267,WE268,WE269,WE270,WE271,WE272,WE273,WE274,WE275,WE276,WE277,WE278,WE279,WE280,WE281,WE282,WE283,WE284,WE285,WE286,WE287,WE288,WE289,WE290,WE291,WE292,WE293,WE294,WE295,WE296,WE297,WE298,WE299,WE300
Sc5_A,Sc5_A_1,0.12174229,0.11742916,-0.093646914,-0.092939384,0.09126275,0.042427514,-0.016777148,0.09585567,-0.08251305,1.8795799,-0.03448409,0.015258689,-0.016315373,-0.09082114,-0.0757003,0.029615497,-0.023572005,0.93669885,-0.070256285,-0.09620033,-0.07190147,0.019585889,-0.012225271,0.03389779,0.054649316,-0.01945359,0.032659028,0.063219056,-0.04620211,-0.0075958394,0.016725264,-0.019140633,-0.19721454,0.0122668585,0.08040135,-0.07873891,0.015104136,0.024020094,0.012413955,0.024073027,-0.015013175,0.061682377,0.031021262,-0.04722613,0.12452522,0.017325519,-0.12936345,-0.095619015,-0.02649315,-0.020215103,-0.029235745,-0.0011889332,-0.117995106,0.030281805,0.059078,0.008316311,0.015746487,0.048921887,-0.017325465,-0.0070379246,0.047554944,0.0013211932,-0.032465085,0.07953175,-0.12489891,-0.021320378,-0.008801616,-0.006664798,0.012576104,0.16359729,-0.017438684,0.02126731,0.03765176,0.036814187,0.03372043,0.044660136,0.012398794,0.019769622,-0.04334482,0.028058179,-0.029635984,0.09062762,-0.049623717,-0.008907989,0.019761954,-0.2042806,0.012080987,0.20865907,0.1327539,0.107302144,-0.03744763,0.047383457,0.04492993,0.10773941,0.08026284,0.033419255,-0.057562687,0.016504932,-0.06279958,-0.074453175,0.07574289,-0.012359031,-0.13048497,-0.04880576,0.0069983425,-0.87579095,0.09761463,0.056873746,0.07952616,-0.0027293048,0.06098022,-0.08046595,0.08895835,-0.1171086,-0.028775048,-0.03271735,-0.039280333,0.05561522,-0.009060503,-0.04962903,-0.03427959,-0.048377614,-0.10215056,0.09222232,0.029680166,-0.027845945,0.07123238,-0.082755335,0.0447285,-0.050915886,0.04062035,-0.07057094,-0.024531491,-0.014274135,-0.02819066,0.08535243,0.0033350883,-0.018818805,-0.03436984,-0.022603469,-1.0202407,0.09181989,0.085681684,-0.01419541,-0.06915344,0.04688131,-0.014048047,0.00043113378,0.06493905,-0.02230463,0.014595952,0.008421457,0.17988935,0.08698766,-0.0694246,-0.02119216,-0.030015789,-0.049268108,-0.009898176,-0.056266032,-0.032166433,0.06777657,-0.023863606,0.069871694,0.06061729,-0.112967044,0.02193104,-0.062033884,0.09338408,0.030769965,0.0856423,0.022274118,0.07301407,0.013847324,-0.071455285,0.068823025,-0.0034399675,-0.0999145,0.04877281,-0.21192291,0.012532498,-0.050691415,0.027377613,-0.05134044,0.018681942,-0.057613254,-0.038622405,-0.07114894,0.06349629,-0.062867686,-0.056842647,0.02727911,-0.026525829,-0.020759936,-0.033802867,0.077780314,-0.027830105,-0.063250795,-0.10261854,0.12603042,-0.09304829,-0.017182974,-0.069501705,0.013029913,0.107291915,-0.009637772,0.08035377,-0.031409565,-0.03563403,-0.081181735,-0.11214411,-0.043784417,-0.014974975,-0.116821125,0.037423782,0.11525113,0.083709784,-0.00070146524,0.034067363,0.015286318,0.05218409,0.04743948,0.0015153111,0.1076937,-0.025258927,-0.039668977,0.012062779,0.06740372,-0.0013829354,0.046986565,-0.02625218,0.06914305,0.007462423,0.13502629,-0.051759586,-0.05276622,-0.03318671,-0.05607396,-0.029207459,-0.017262248,-0.047941554,0.08468287,-0.056525856,-0.039536104,0.016794402,0.027434181,-0.13849467,-0.062738016,0.0027070506,-0.014108984,0.03326085,-0.038072675,-0.027549304,0.009000347,0.0018627861,0.24479276,0.14338386,-0.041917223,-0.06512824,0.055674132,0.05480288,0.060012423,0.00022164092,0.05368391,0.058373753,-0.054530177,-0.0320175,-0.0666996,0.050118774,0.030464288,-0.23072785,-0.014308236,-0.07952519,-0.08917926,-0.07480889,-0.0626418,0.012634126,0.037267055,0.0083796065,0.14554062,0.20529325,-0.050144494,-0.021986173,-0.07999732,-0.05065669,-0.028423497,0.16093561,-0.011481269,0.13866432,-0.12859349,-0.22739124,0.024490785,-0.016413083,-0.035176877,-0.13901205,0.069224134,0.068623416,0.018206356,-0.0796785,0.06794514
Sc5_A,Sc5_A_2,0.14153533,0.1204827,-0.122949556,-0.057079557,0.0989111,0.0672989,-0.02376439,0.031351946,-0.09627534,1.7444286,0.021939768,-0.0075224475,-0.0007259646,-0.07831467,-0.10551753,0.009823891,-0.025533466,0.8927646,-0.06690683,-0.09489408,-0.064903215,0.03805609,-0.019797364,0.030761834,0.06025467,-0.03396568,0.032106914,0.0879583,-0.011478565,-0.02489826,-0.0011731026,0.011360414,-0.23225467,-0.027442226,0.065036595,-0.06646607,0.032651655,0.05663004,0.0076845936,0.0057879854,-0.022585923,0.03154747,0.025371479,-0.036172025,0.09507016,0.031766646,-0.117381856,-0.10839637,-0.017644327,-0.021181205,-0.002303428,0.015145838,-0.09973032,0.08393479,0.0015694196,-0.0004362448,0.03380899,0.038227245,0.008226139,0.029804148,0.019106949,0.026724646,-0.011102686,0.098842785,-0.13964236,-0.018842792,0.026212623,-0.0023473285,-0.021331307,0.17088617,-0.022701392,0.019949224,0.07386711,0.0903766,0.04126976,0.002003174,0.024300829,0.03517681,-0.08327554,-0.008144456,0.014285283,0.049917635,-0.073713906,0.0034344408,0.010777067,-0.16733879,0.08505924,0.23535754,0.105333,0.12109179,-0.0303118,0.036949,0.048661605,0.09865183,0.044800755,0.04170816,-0.034562066,0.03305362,-0.036551356,-0.08700119,0.041626323,-0.052614525,-0.1369208,-0.04300712,-0.024775162,-0.79177606,0.08224605,0.04438792,0.08178168,-0.011073499,0.07928407,-0.07934997,0.08298562,-0.08786216,-0.008436101,-0.059330847,-0.04640387,0.0170915,-0.012768672,-0.037425973,0.0034805434,-0.028676922,-0.07967904,0.039834764,0.043625038,-0.03778703,0.050479002,-0.04783116,0.010763952,-0.028717054,0.04285013,-0.11033284,-0.023789173,0.019920288,-0.016693626,0.11092501,0.01273958,-0.005833734,-0.017951699,-0.026871333,-1.0021712,0.11477788,0.06930501,-0.036233872,-0.06355833,0.03898335,-0.027570441,-0.027971206,0.0643186,-0.007982127,0.016232647,0.0015905822,0.17359926,0.09767462,-0.04882921,-0.029464157,-0.024450315,0.00155399,0.010313493,-0.040164717,-0.038246736,0.049014013,-0.028237665,0.06757259,0.09770436,-0.078047805,0.021574771,-0.024213543,0.0914906,0.04381534,0.081142806,0.006998916,0.034690518,0.02666331,-0.047046706,0.042808466,-0.0035551325,-0.092389785,0.039305303,-0.17553234,-0.028778983,-0.06175734,0.03526631,-0.039664328,0.038378313,-0.052223753,-0.011946202,-0.042819407,0.039626945,-0.03537205,-0.012477878,0.045389406,-0.029070305,-0.06010472,-0.0917535,0.06928663,0.015985338,-0.0320968,-0.100072585,0.08476273,-0.12236431,0.031113552,-0.08316993,0.019641515,0.13672335,-0.019482808,0.0806797,-0.031533264,-0.0056953784,-0.11509603,-0.088799216,-0.08266538,-0.04071729,-0.11345375,0.08229308,0.12927367,0.08513052,0.0028841952,0.038068715,0.045462444,0.06476376,0.06351395,0.03641096,0.11360985,-0.004916859,-0.062801026,0.01500945,0.05503594,-0.0070415447,0.04738522,0.012084558,0.06428101,0.03926959,0.1646899,-0.03742825,-0.030614518,-0.016384445,-0.050145723,-0.029182771,-0.002041674,-0.04331633,0.08261515,-0.08161206,-0.0501671,0.0011148897,0.015061114,-0.1507688,-0.058065034,-0.018388309,0.02479415,0.021660125,-0.031045277,-0.029248549,0.040551677,0.018438643,0.22903383,0.12693377,-0.06020088,-0.070509546,0.071171135,0.059241764,0.04274668,0.025927482,0.05027815,0.07451911,-0.06347457,-0.025629694,-0.049542706,0.0081242025,0.026151804,-0.21747057,-0.03434956,-0.049745854,-0.0931511,-0.071154684,-0.050412532,0.019495988,0.0009726244,0.008872182,0.119181976,0.20662856,-0.08142276,-0.030644737,-0.09327744,-0.012496899,-0.036339425,0.16285528,-0.018285498,0.13383888,-0.11960895,-0.17713809,0.013284657,0.03325129,-0.03755494,-0.1096128,0.08239009,0.078167185,0.03722063,-0.08837329,0.044116277
Sc5_A,Sc5_A_3,0.118130356,0.10744204,-0.07512292,-0.032115337,0.07793998,0.03293092,-0.011951843,0.04558332,-0.08165046,1.7988994,-0.013136938,-0.00091645523,-0.041627463,-0.117334396,-0.058538407,0.013034185,-0.0011577328,0.9275972,-0.05879295,-0.0865524,-0.070383586,-0.00985171,-0.009462382,0.05753782,0.07351446,-0.034665212,0.019240914,0.06838603,-0.029390195,-0.04207116,0.026451165,-0.0023298142,-0.18263282,0.0077892593,0.090678856,-0.07524474,-0.0044830586,0.03975729,0.014342791,0.049351204,-0.020892465,0.035137326,0.024424808,-0.05584572,0.10460177,0.041999068,-0.10919523,-0.10320166,0.009371279,0.0007440021,-0.0108775245,-0.007583716,-0.10084609,0.03426708,0.03807426,0.008868762,0.03744579,0.05061151,-0.047866065,0.036022592,0.011315583,0.04235929,-0.019753002,0.05527155,-0.11194575,-0.0047648037,0.001054588,0.01562785,0.007912972,0.17948216,-0.017236695,0.03002413,0.051980264,0.030036094,0.07237259,0.058098823,0.051047686,-0.00418893,-0.09388899,-0.018434241,-0.011653918,0.056056812,-0.053829122,0.0018965702,0.0026080254,-0.18592559,0.10358992,0.24981442,0.11320748,0.118351385,-0.021222375,0.041207395,0.0633583,0.10739976,0.055046175,0.043456707,-0.053857144,0.03259099,-0.043917567,-0.076515004,0.058443557,0.0096930815,-0.10941921,-0.06856016,-0.024801051,-0.8005852,0.085894436,0.06811592,0.12640436,-0.048014134,0.061226934,-0.07336734,0.1193307,-0.11797511,-0.018604811,-0.032588392,-0.043217126,0.050784342,0.010454114,-0.045351893,-0.002608312,-0.04158292,-0.061980445,0.08008481,0.010207197,-0.0198139,0.054101985,-0.05615997,0.028395165,-0.02683164,0.040919174,-0.05529511,-0.028138183,0.013676723,-0.019112077,0.07830742,0.03524021,0.004292794,-0.024773458,-0.029230842,-1.0681003,0.066406466,0.08832131,-0.030912211,-0.099369094,0.0632619,-0.020503653,-0.029362854,0.08642902,-0.014992384,0.03135119,0.02058046,0.15650366,0.09392857,-0.08820928,-0.00417977,-0.0011172818,-0.037909806,0.021579975,-0.03334583,-0.057769027,0.040082183,-0.04409618,0.0693984,0.06509046,-0.075287566,0.004152251,-0.048223253,0.10924121,0.0056967824,0.04488914,0.023981206,0.058962025,0.035489503,-0.08230367,0.07602003,0.000424364,-0.08717102,0.021501241,-0.19613454,-0.013410813,-0.047535103,0.042545896,-0.047909983,0.011756293,-0.075183384,-0.008215501,-0.05929392,0.07811045,-0.035010517,-0.041457064,0.04070798,-0.01592042,-0.029455064,-0.05752412,0.08313103,-0.0018521392,-0.053587392,-0.08124817,0.08390296,-0.078086145,0.00016151063,-0.07677166,-0.0029024438,0.12781805,-0.010799264,0.07854038,-0.042121314,-0.025265206,-0.11027317,-0.07726881,-0.05296776,-0.012858019,-0.1329227,0.07950883,0.1272252,0.077748835,-0.013603463,-0.018259956,0.03799129,0.04308403,0.03871035,0.00085442694,0.1202443,-0.0019823615,-0.029442726,-0.028274484,0.07848734,-0.030960532,0.034757107,-0.02286983,0.06983025,0.016506322,0.13398045,-0.027866034,-0.080080576,-0.048495643,-0.060516663,-0.037655905,-0.025835436,-0.047495827,0.091985844,-0.09609175,-0.053969182,0.026139671,0.012182121,-0.12680227,-0.066742316,-0.013710455,0.006071208,0.033681907,-0.03326466,-0.05698088,0.038814463,0.010726184,0.24570063,0.13294283,-0.04813946,-0.078592025,0.086995274,0.06483202,0.06941488,0.02307538,0.07063148,0.026319647,-0.017509948,-0.043583892,-0.06567916,-0.045445178,0.023351569,-0.18575664,-0.015820878,-0.07984978,-0.090224005,-0.0950981,-0.038558386,0.017643115,0.034813058,0.012512714,0.09512159,0.1894657,-0.05361702,-0.023253266,-0.09630963,-0.044036634,-0.015607482,0.1526421,-0.0306468,0.11719355,-0.09226117,-0.19344495,0.023902088,0.028468542,-0.021063033,-0.15236129,0.07814522,0.07174158,0.030903734,-0.06483726,0.05447902
Sc5_A,Sc5_A_4,0.119082734,0.09608379,-0.10406905,-0.066731505,0.087350264,0.06614334,-0.015268334,0.0709226,-0.0804977,1.8241669,-0.021920413,-0.0070634685,-0.013958909,-0.10282279,-0.06864621,-0.021771554,-0.022738751,0.8901806,-0.082225524,-0.11242751,-0.020296909,0.06013241,-0.03185985,0.034356587,0.066898264,-0.0059883487,0.02631902,0.07333161,-0.038286645,0.012243298,0.02083945,-0.010061115,-0.17785321,-0.01144964,0.060418084,-0.055417743,0.01560052,0.05828919,0.0046170186,0.039369885,-0.035899393,0.06867985,0.00868347,-0.0433002,0.13109301,0.0068031014,-0.084675625,-0.10119641,-0.00757815,-0.021183984,-0.00026809785,-0.011516733,-0.1123621,0.07865618,0.033333328,-0.0013552889,0.016427275,0.047030378,-0.028690573,0.033917658,0.056868162,0.006959977,-0.0273624,0.09927829,-0.13513845,0.009275212,0.007540179,0.00703456,-0.005290529,0.124298096,-0.01466312,0.022928389,0.053532496,0.056168035,0.04862747,0.031221086,0.021842612,0.030654317,-0.09482929,-0.0024752966,-0.011500741,0.065617174,-0.054183595,0.021671249,0.0067862044,-0.17482834,0.030462064,0.25186428,0.13332893,0.10132668,-0.0503969,0.0037790858,0.050726764,0.09172477,0.040304262,0.05818392,-0.07107836,0.01711992,-0.066980004,-0.08157911,0.052029368,-0.03981512,-0.14495951,-0.04618172,-0.007072171,-0.81573373,0.04092252,0.05999859,0.12698615,-0.0145503,0.09108044,-0.07896031,0.07829191,-0.10615275,-0.036951367,-0.033331014,-0.050882004,0.039281517,0.0033053064,-0.039322592,0.011971579,-0.041463085,-0.030513052,0.04620467,0.043829408,-0.008705483,0.029441342,-0.040475313,0.00759405,-0.05182488,0.04493301,-0.094304234,-0.006101001,-0.018311558,-0.038580924,0.078842364,0.02683694,-0.010719406,-0.0033923674,-0.03910256,-1.0355642,0.11976417,0.04387182,-0.046741545,-0.078164175,0.039243992,0.018807245,-0.030944211,0.0578656,-0.03723882,0.020133544,0.00045633566,0.16531989,0.089137286,-0.09693677,-0.041892875,-0.0012307455,0.0024811646,-0.015169807,-0.03528923,-0.02928568,0.055360273,-0.05113538,0.089166656,0.09011935,-0.07194091,-0.005971215,-0.05690826,0.11115522,0.044742737,0.05406959,0.045965444,0.07319857,0.056048784,-0.07183737,0.07181004,0.007923217,-0.11319212,0.060858462,-0.19892329,0.014427842,0.0005588653,0.05119845,-0.03763953,0.02580139,-0.08312589,-0.018947205,-0.04669147,0.05872431,-0.0016192689,-0.0626113,0.037348047,-0.048258647,-0.052490924,-0.089557946,0.060911786,0.0028487905,-0.034062404,-0.09305976,0.089043416,-0.078115754,-0.023238663,-0.0957757,0.030513242,0.15528406,-0.0047343466,0.09253548,-0.034160107,-0.047243766,-0.11745488,-0.06545906,-0.070700034,-0.039367974,-0.10931706,0.052781384,0.1232474,0.063128665,-0.010289844,0.04348621,0.04022472,0.0662192,0.068277866,0.012491345,0.108574994,0.0070283907,-0.034931578,-0.015026983,0.07249742,-0.021745322,0.07324465,-0.00773649,0.051572863,0.025388252,0.16077085,-0.03612015,-0.057038616,-0.04310168,-0.05506362,-0.043604653,-0.0024545416,-0.058645595,0.09542316,-0.11976284,-0.013328336,0.03558433,0.018786198,-0.16476247,-0.05036313,-0.030056965,0.0020138035,0.03257932,-0.047786266,-0.044114716,0.05050384,0.012092948,0.22579937,0.13835971,-0.022946216,-0.08185605,0.06786932,0.08685257,0.035201546,0.021257777,0.062301088,0.07427493,-0.07344886,-0.015123791,-0.0664975,0.0132018505,0.023660643,-0.27727282,-0.017373895,-0.071226165,-0.07677262,-0.06333518,-0.053406887,0.021001434,0.021452213,0.010722976,0.09819402,0.18667936,-0.08722521,-0.032226685,-0.10004323,0.009029945,-0.012945031,0.15953259,-0.019602373,0.12999906,-0.10296191,-0.21691251,-0.014718283,-0.0034086898,-0.02072679,-0.16380827,0.05882415,0.0945036,0.019002967,-0.053495582,0.03438902
Sc5_A,Sc5_A_5,0.11584809,0.08289749,-0.1106001,-0.035674993,0.08629799,0.019371053,-0.0018896406,0.05741427,-0.0813145,1.7155064,0.0103805605,0.0009471273,-0.032410838,-0.09363368,-0.060560342,-0.01069515,0.0016415816,0.9014554,-0.06482009,-0.092493825,-0.04947436,0.015592235,-0.029801523,0.07158513,0.03586065,-0.038013503,0.00057948666,0.07936458,-0.028329365,-0.030624507,-0.0010194554,-0.0036787293,-0.15918574,0.0035636947,0.062166974,-0.05760901,-0.002400603,0.08177325,0.029689528,0.029807864,-0.028111275,0.0552497,0.035356462,-0.060141586,0.11541402,0.007502587,-0.09628446,-0.11613814,-0.007212093,0.0066675907,-0.020688193,-0.0335243,-0.09010941,0.04021371,0.020290174,0.02712924,0.040561393,0.049477395,-0.047038894,0.05714355,0.023231326,0.035568096,-0.007477202,0.06632803,-0.11443464,0.007447475,0.027978621,-0.010586228,0.0018884521,0.1793702,-0.018317938,0.03917989,0.057836592,0.046997286,0.078989424,0.046151537,0.03288863,0.029097257,-0.08994849,-0.026325293,-0.046723846,0.047946315,-0.073202886,0.0003550383,0.0041701747,-0.16653536,0.11315955,0.26174667,0.12300927,0.09787139,-0.030658877,0.043415196,0.057575464,0.09845203,0.035851438,0.083191805,-0.052537877,0.03109602,-0.046806183,-0.08548446,0.029916745,-0.020835463,-0.08350537,-0.069294125,-0.05712927,-0.87137145,0.0332176,0.03853345,0.11144753,-7.960823e-05,0.07837542,-0.0694977,0.103501655,-0.09302737,-0.013468005,-0.012946052,-0.053033493,0.05158359,0.0064239223,-0.011814542,-0.017426508,-0.05411759,-0.02449291,0.07203695,0.037253387,-0.077410504,0.06892388,-0.045978606,0.016289903,-0.02159048,0.04219725,-0.06957434,-0.02823142,0.023056814,-0.018800136,0.09089868,0.009829122,-0.016237415,-0.0078084315,-0.032815903,-1.0626701,0.075272284,0.038162004,-0.057276275,-0.082989946,0.078007005,0.012796925,-0.03531036,0.06440149,-0.04288059,0.02425957,-0.007899038,0.1491023,0.09848487,-0.07377433,-0.05366599,0.014903024,-0.01967621,0.018770589,-0.01865699,-0.039299034,0.050483454,-0.032515086,0.07726842,0.08783386,-0.10033367,0.013628529,-0.052611466,0.09787109,0.029014656,0.054758206,0.044740736,0.058500454,0.068510085,-0.08595467,0.054169536,0.01185506,-0.091373876,0.03402593,-0.18711525,-0.0076715695,-0.027388044,0.07136788,-0.037902914,-0.005683108,-0.08090177,-0.020020483,-0.056217343,0.08306636,-0.034477398,-0.042411465,0.045311227,-0.009247262,-0.03983855,-0.079277694,0.07304286,-0.017287908,-0.046467487,-0.114598714,0.09018323,-0.042753372,0.013196362,-0.06676762,0.023320753,0.14309087,-0.0069145644,0.06528415,-0.037142985,-0.023425644,-0.12367981,-0.04481176,-0.038661327,-0.023147022,-0.12629315,0.047898896,0.12426372,0.07247537,0.011308236,0.013652618,0.03701936,0.057866193,0.034791753,0.021465272,0.11229625,0.0065013804,-0.014487852,-0.006683167,0.051642623,-0.041096855,0.07669463,-0.00926136,0.041506592,0.01730287,0.13536222,-0.0055490457,-0.069047235,-0.051127754,-0.03612587,-0.013569173,-0.041480914,-0.05523847,0.10102869,-0.1257707,-0.028415196,0.020996224,0.011293184,-0.15716003,-0.031088404,0.026707787,0.014640085,0.05029645,-0.021367565,-0.04930632,0.06667249,0.04171946,0.21779093,0.12441849,-0.03572307,-0.05401777,0.07373135,0.06462498,0.06403333,0.034289796,0.023991555,0.05596318,-0.02714654,-0.0303385,-0.0545768,-0.023971865,0.035073534,-0.21351415,0.007249538,-0.06626343,-0.09097118,-0.09519418,-0.009238002,0.0016514545,0.032783333,0.012548508,0.06531464,0.20889695,-0.02888281,-0.02956475,-0.10535807,-0.020114375,-0.014755516,0.14529261,0.0041088373,0.13568269,-0.11979885,-0.18700634,0.004329211,-0.014131309,-0.014319925,-0.18151054,0.08590039,0.06974498,0.046779357,-0.048298333,0.03974737
Sc5_A,Sc5_A_6,0.12052714,0.06380833,-0.109933786,-0.05439106,0.082981065,0.025541868,-0.05868748,0.0778436,-0.1004661,1.7218645,0.015659321,-0.029466024,0.034060247,-0.05769413,-0.12457774,-0.013673287,-0.010358003,0.93271375,-0.087014526,-0.12427241,-0.017218862,0.07283687,-0.04832042,0.057925567,0.012538984,0.0028423378,0.046533532,0.02599286,-0.027062107,-0.019319978,0.008844164,-0.030183509,-0.23159194,-0.04394089,0.06516748,-0.10443501,0.011031325,0.08567516,0.013158011,0.04461717,-0.048440512,0.01906083,-0.014517348,-0.046507627,0.17529179,0.03413604,-0.12913437,-0.054275367,0.01659784,-0.05016525,0.021961393,0.0114758685,-0.078897655,0.12201466,-0.048980888,0.013182351,-0.045145568,0.019223562,-0.026800308,0.039115172,0.026748268,0.030911813,-0.048142914,0.11236885,-0.16815843,-0.02327166,0.043043103,0.03594107,-0.055471912,0.14202763,-0.026523888,0.0403698,0.08504145,0.082137376,0.03644859,-0.020170536,0.0071677407,0.021682672,-0.07667127,-0.10726599,-0.014237425,0.05776548,-0.02358309,0.031979024,0.07610967,-0.16014366,0.11988626,0.2772629,0.12639618,0.13170204,-0.05578047,0.0050798845,0.039326467,0.103599966,0.042029787,0.033320975,-0.06113901,0.039829627,-0.024521312,-0.038076658,0.0708559,-0.033705536,-0.16627818,-0.054906327,-0.06296713,-0.80198175,0.07197589,0.016958239,0.119021036,-0.06442277,0.11912895,-0.11432033,0.08417769,-0.07946636,0.05728297,-0.040972855,-0.0022409714,0.033666898,0.0032793176,-0.007806738,-0.007254514,-0.0140125565,-0.0866252,0.013326026,0.033362504,-0.010717011,-0.0065348134,-0.03092609,-0.0035015738,-0.061523475,0.030131215,-0.098469466,-0.013303106,-0.012569798,-0.010634616,0.12756017,0.027986927,0.013654083,0.032038562,-0.013314031,-1.0850906,0.1199056,0.088827305,-0.021151392,0.0105697205,0.04716441,0.03316037,0.021549564,0.08284404,-0.037601855,0.04631545,-0.050026674,0.14615229,0.084765576,-0.1014728,0.011628451,-0.020440966,0.074264415,-0.012822307,-0.031921547,0.014276671,0.012901829,-0.047741644,0.12580837,0.082650416,-0.0045332867,-0.020219617,-0.023493953,0.15297005,0.019986164,0.028900227,0.045598447,0.0015109061,0.02454987,-0.102740474,0.07322498,0.036805682,-0.107858285,-0.013819205,-0.17019154,-0.041935463,-0.019864343,-0.0007590359,-0.06868229,0.05490424,-0.08757207,0.028437937,-0.04643615,0.036833182,-0.043599628,0.03453446,0.03218956,-0.044594873,-0.055394508,-0.0903762,0.094296,0.024499683,0.037039306,-0.103463784,0.092642695,-0.14680788,-0.010833236,-0.030051267,0.023927031,0.14812133,-0.0054777153,0.09493612,0.015198204,-0.028592799,-0.08151483,-0.05286934,-0.08591556,-0.06806167,-0.111584894,0.034049816,0.12211955,0.042756442,-0.03129643,0.04600239,0.03148014,0.04728039,0.058763947,0.044042874,0.047165688,-0.014611259,-0.07565404,-0.0017927815,0.035160996,-0.020500774,0.054328486,0.02182577,0.11140268,0.068202324,0.1616129,-0.01946982,-0.026447592,-0.040587664,-0.032807503,-0.023054915,-0.00065632997,-0.052417096,0.06682073,-0.09869517,-0.056784544,0.0006906312,-0.019709008,-0.14137371,-0.08618271,0.0121598,0.046100494,0.010746879,-0.04826689,-0.012049775,-0.006184375,0.025056567,0.24033882,0.11906597,-0.014711805,-0.067452826,0.081511155,0.09242971,0.09420509,-0.0021600437,0.04864233,0.14430521,-0.046534944,-0.021140577,-0.03878473,-0.010527912,-0.013485354,-0.19789638,-0.030672234,-0.06385078,-0.06476794,-0.034377344,-0.06248573,0.004764343,0.043262906,-0.041293163,0.092781916,0.19839752,-0.10295115,-0.025986373,-0.09175989,0.018975945,-0.039884645,0.17059052,-0.041523725,0.1817777,-0.05665367,-0.21820138,-0.0290577,0.009382171,-0.075234085,-0.071492866,0.11632684,0.042475596,0.0055975514,-0.06711838,0.0036927306
