source,target,cosine_distance
Sc5_A_13,Sc5_A_3,0.022708267801149984
Sc5_A_14,Sc5_A_3,0.03162904878032835
Sc5_A_15,Sc5_A_3,0.023770033280673508
Sc5_A_16,Sc5_A_3,0.03200863332894843
Sc5_A_17,Sc5_A_3,0.02742328779693959
Sc5_A_18,Sc5_A_3,0.025610051052852634
Sc5_A_19,Sc5_A_3,0.02391844643035068
Sc5_A_20,Sc5_A_3,0.03167550573853872
Sc5_B_1,Sc5_A_3,0.011059792110860056
Sc5_B_2,Sc5_A_3,0.01215829506275623
Sc5_B_3,Sc5_A_3,0.00100044841440039
Sc5_B_4,Sc5_A_3,0.012549960221855283
Sc5_B_5,Sc5_A_3,0.010261796327716621
Sc5_B_6,Sc5_A_3,0.03183846120071965
Sc5_B_7,Sc5_A_3,0.0263964256266922
Sc5_B_8,Sc5_A_3,0.025136522988708943
Sc5_B_9,Sc5_A_3,0.027340611604479315
Sc5_B_10,Sc5_A_3,0.02940869016386327
Sc5_B_11,Sc5_A_3,0.03447392997685361
Sc5_B_12,Sc5_A_3,0.02039783170948173
Sc5_B_13,Sc5_A_3,0.024467194269610526
Sc5_B_14,Sc5_A_3,0.03429127671553289
Sc5_B_15,Sc5_A_3,0.026591774645267297
Sc5_B_16,Sc5_A_3,0.03503326576623467
Sc5_B_17,Sc5_A_3,0.029745232775761354
Sc5_B_18,Sc5_A_3,0.02726353453791608
Sc5_B_19,Sc5_A_3,0.02527385367603685
Sc5_B_20,Sc5_A_3,0.034758340297105006
Sc5_C_1,Sc5_A_3,0.011138352801396523
Sc5_C_2,Sc5_A_3,0.01183379578971655
Sc5_C_3,Sc5_A_3,0.0005954897335012088
Sc5_C_4,Sc5_A_3,0.01231391631512746
Sc5_C_5,Sc5_A_3,0.008604463884788749
Sc5_C_6,Sc5_A_3,0.029864207513576768
Sc5_C_7,Sc5_A_3,0.023698692645649944
Sc5_C_8,Sc5_A_3,0.023339232608941884
Sc5_C_9,Sc5_A_3,0.026766004202039895
Sc5_C_10,Sc5_A_3,0.02761730823268893
Sc5_C_11,Sc5_A_3,0.03251388906888164
Sc5_C_12,Sc5_A_3,0.01849074823214214
Sc5_C_13,Sc5_A_3,0.023968889367960933
Sc5_C_14,Sc5_A_3,0.03181790348993763
Sc5_C_15,Sc5_A_3,0.025390924241477375
Sc5_C_16,Sc5_A_3,0.03408319562838902
Sc5_C_17,Sc5_A_3,0.027979876908140633
Sc5_C_18,Sc5_A_3,0.025643158141050115
Sc5_C_19,Sc5_A_3,0.025585510264513056
Sc5_C_20,Sc5_A_3,0.03215960925929329
Sc5_A_1,Sc5_A_4,0.01076162401411851
Sc5_A_2,Sc5_A_4,0.00969667462142565
Sc5_A_3,Sc5_A_4,0.011203952805993178
Sc5_A_4,Sc5_A_4,0.0
Sc5_A_5,Sc5_A_4,0.010766762037574318
Sc5_A_6,Sc5_A_4,0.023207833223489627
Sc5_A_7,Sc5_A_4,0.019574787213231137
Sc5_A_8,Sc5_A_4,0.020551829620329976
Sc5_A_9,Sc5_A_4,0.01964112296981002
Sc5_A_10,Sc5_A_4,0.02192683257426653
Sc5_A_11,Sc5_A_4,0.02411148782480288
Sc5_A_12,Sc5_A_4,0.018876646412775866
Sc5_A_13,Sc5_A_4,0.01717551990140498
Sc5_A_14,Sc5_A_4,0.02710822881221897
Sc5_A_15,Sc5_A_4,0.02176253801537087
Sc5_A_16,Sc5_A_4,0.0244957640655159
Sc5_A_17,Sc5_A_4,0.02404039281861836
Sc5_A_18,Sc5_A_4,0.02281957153295555
Sc5_A_19,Sc5_A_4,0.02055409291403587
Sc5_A_20,Sc5_A_4,0.025366890963936628
Sc5_B_1,Sc5_A_4,0.011887772929852769
Sc5_B_2,Sc5_A_4,0.010552201726137245
Sc5_B_3,Sc5_A_4,0.012352956399910187
Sc5_B_4,Sc5_A_4,0.0010544914968969588
Sc5_B_5,Sc5_A_4,0.012876557087162066
Sc5_B_6,Sc5_A_4,0.026163632270603032
Sc5_B_7,Sc5_A_4,0.022214348861295696
Sc5_B_8,Sc5_A_4,0.023400414282423232
Sc5_B_9,Sc5_A_4,0.02148868615609767
Sc5_B_10,Sc5_A_4,0.0239601356850051
Sc5_B_11,Sc5_A_4,0.027443489534724308
Sc5_B_12,Sc5_A_4,0.021662411672983883
Sc5_B_13,Sc5_A_4,0.0187550448918945
Sc5_B_14,Sc5_A_4,0.02962032653369695
Sc5_B_15,Sc5_A_4,0.024477893248242788
Sc5_B_16,Sc5_A_4,0.02730130499282646
Sc5_B_17,Sc5_A_4,0.02623088758479608
Sc5_B_18,Sc5_A_4,0.02438650316077562
Sc5_B_19,Sc5_A_4,0.021776857437037278
Sc5_B_20,Sc5_A_4,0.028269626672189796
Sc5_C_1,Sc5_A_4,0.011725864807874187
Sc5_C_2,Sc5_A_4,0.009995762082933624
Sc5_C_3,Sc5_A_4,0.011668143671952014
Sc5_C_4,Sc5_A_4,0.0006312862843979028
Sc5_C_5,Sc5_A_4,0.010966572097319105
Sc5_C_6,Sc5_A_4,0.02396455385336882
Sc5_C_7,Sc5_A_4,0.019282017556554454
Sc5_C_8,Sc5_A_4,0.02136596104625188
Sc5_C_9,Sc5_A_4,0.02069880042483252
Sc5_C_10,Sc5_A_4,0.021945858175478783
Sc5_C_11,Sc5_A_4,0.02526981580377008
Sc5_C_12,Sc5_A_4,0.01951703367904445
Sc5_C_13,Sc5_A_4,0.018041240958787785
Sc5_C_14,Sc5_A_4,0.02692485635195896
Sc5_C_15,Sc5_A_4,0.02304737735851148
Sc5_C_16,Sc5_A_4,0.026133212120810656
Sc5_C_17,Sc5_A_4,0.024241981086753572
Sc5_C_18,Sc5_A_4,0.0225359379136566
Sc5_C_19,Sc5_A_4,0.021875216119239926
Sc5_C_20,Sc5_A_4,0.025451594525889965
Sc5_A_1,Sc5_A_5,0.015181108890267692
Sc5_A_2,Sc5_A_5,0.013405885876222268
Sc5_A_3,Sc5_A_5,0.008131402023740297
Sc5_A_4,Sc5_A_5,0.010766762037574318
Sc5_A_5,Sc5_A_5,0.0
Sc5_A_6,Sc5_A_5,0.03014030748858587
Sc5_A_7,Sc5_A_5,0.021447736244936344
Sc5_A_8,Sc5_A_5,0.021109714289142767
Sc5_A_9,Sc5_A_5,0.02248810335168039
Sc5_A_10,Sc5_A_5,0.024662330269824118
Sc5_A_11,Sc5_A_5,0.0298212361569844
Sc5_A_12,Sc5_A_5,0.015371655760098912
Sc5_A_13,Sc5_A_5,0.01990329284058201
Sc5_A_14,Sc5_A_5,0.031307055065382006
Sc5_A_15,Sc5_A_5,0.024808677630869358
Sc5_A_16,Sc5_A_5,0.028577472066378173
Sc5_A_17,Sc5_A_5,0.027730519542638832
Sc5_A_18,Sc5_A_5,0.025126892315711857
Sc5_A_19,Sc5_A_5,0.021108037166448712
Sc5_A_20,Sc5_A_5,0.03140008578083353
Sc5_B_1,Sc5_A_5,0.015636104575344034
Sc5_B_2,Sc5_A_5,0.01357031293920119
Sc5_B_3,Sc5_A_5,0.008475164057007323
Sc5_B_4,Sc5_A_5,0.011268924758657928
Sc5_B_5,Sc5_A_5,0.0011188084369916362
Sc5_B_6,Sc5_A_5,0.03245332781602672
Sc5_B_7,Sc5_A_5,0.023344327730344783
Sc5_B_8,Sc5_A_5,0.023192964065723465
Sc5_B_9,Sc5_A_5,0.0236219364306276
Sc5_B_10,Sc5_A_5,0.025983128155694812
