source,target,cosine_distance
Sc1_A_1,Sc1_A_1,0.0
Sc1_A_2,Sc1_A_1,0.06631044938505948
Sc1_A_3,Sc1_A_1,0.06232656392028513
Sc1_A_4,Sc1_A_1,0.06372251476158519
Sc1_A_5,Sc1_A_1,0.08627908527624428
Sc1_A_6,Sc1_A_1,0.08528938926137364
Sc1_A_7,Sc1_A_1,0.08288614705168507
Sc1_A_8,Sc1_A_1,0.09804762811345491
Sc1_A_9,Sc1_A_1,0.06897451485759087
Sc1_A_10,Sc1_A_1,0.08063530206492664
Sc1_A_11,Sc1_A_1,0.03950765802697487
Sc1_A_12,Sc1_A_1,0.08085386455026589
Sc1_A_13,Sc1_A_1,0.0900026417706079
Sc1_A_14,Sc1_A_1,0.07617242612619846
Sc1_A_15,Sc1_A_1,0.08865544707526474
Sc1_A_16,Sc1_A_1,0.09182524341090981
Sc1_A_17,Sc1_A_1,0.08116281970679007
Sc1_A_18,Sc1_A_1,0.10862131031313138
Sc1_A_19,Sc1_A_1,0.06976574721146389
Sc1_A_20,Sc1_A_1,0.07905498196705174
Sc1_B_1,Sc1_A_1,0.629639980384314
Sc1_B_2,Sc1_A_1,0.6243865414627412
Sc1_B_3,Sc1_A_1,0.6324515494692211
Sc1_B_4,Sc1_A_1,0.6260826236349714
Sc1_B_5,Sc1_A_1,0.6231006846574982
Sc1_B_6,Sc1_A_1,0.6200658580621083
Sc1_B_7,Sc1_A_1,0.630965411520936
Sc1_B_8,Sc1_A_1,0.6089221710167163
Sc1_B_9,Sc1_A_1,0.6272648181309104
Sc1_B_10,Sc1_A_1,0.6406979273484272
Sc1_B_11,Sc1_A_1,0.6164351891504043
Sc1_B_12,Sc1_A_1,0.6392723804275819
Sc1_B_13,Sc1_A_1,0.6064771041319205
Sc1_B_14,Sc1_A_1,0.6191703073257495
Sc1_B_15,Sc1_A_1,0.6309294179585478
Sc1_B_16,Sc1_A_1,0.6123268912095345
Sc1_B_17,Sc1_A_1,0.6408992471279623
Sc1_B_18,Sc1_A_1,0.6179101096143396
Sc1_B_19,Sc1_A_1,0.6312590866432573
Sc1_B_20,Sc1_A_1,0.6380852042231452
Sc1_C_1,Sc1_A_1,0.5523298898164559
Sc1_C_2,Sc1_A_1,0.5929990039666834
Sc1_C_3,Sc1_A_1,0.5824812196828546
Sc1_C_4,Sc1_A_1,0.5547735878760914
Sc1_C_5,Sc1_A_1,0.5746089714758769
Sc1_C_6,Sc1_A_1,0.5567266035712959
Sc1_C_7,Sc1_A_1,0.5911464149009407
Sc1_C_8,Sc1_A_1,0.5615969786056458
Sc1_C_9,Sc1_A_1,0.5756668300273637
Sc1_C_10,Sc1_A_1,0.5871018950883324
Sc1_C_11,Sc1_A_1,0.5906193959795787
Sc1_C_12,Sc1_A_1,0.5849594600072833
Sc1_C_13,Sc1_A_1,0.5404346628296086
Sc1_C_14,Sc1_A_1,0.5804071002806875
Sc1_C_15,Sc1_A_1,0.5910126437017047
Sc1_C_16,Sc1_A_1,0.5668837338645971
Sc1_C_17,Sc1_A_1,0.5833096015899586
Sc1_C_18,Sc1_A_1,0.5620998772816175
